model,node,degree
BA,499,0.006012024048096192
WS,0,0.006012024048096192
WS,1,0.01002004008016032
WS,2,0.006012024048096192
WS,3,0.006012024048096192
WS,4,0.006012024048096192
WS,5,0.006012024048096192
WS,6,0.008016032064128256
WS,7,0.01002004008016032
WS,8,0.008016032064128256
WS,9,0.01002004008016032
WS,10,0.01002004008016032
WS,11,0.006012024048096192
WS,12,0.008016032064128256
WS,13,0.008016032064128256
WS,14,0.006012024048096192
WS,15,0.008016032064128256
WS,16,0.008016032064128256
WS,17,0.008016032064128256
WS,18,0.01002004008016032
WS,19,0.006012024048096192
WS,20,0.008016032064128256
WS,21,0.008016032064128256
WS,22,0.008016032064128256
WS,23,0.01002004008016032
WS,24,0.01002004008016032
WS,25,0.008016032064128256
WS,26,0.008016032064128256
WS,27,0.008016032064128256
WS,28,0.008016032064128256
WS,29,0.008016032064128256
WS,30,0.008016032064128256
WS,31,0.004008016032064128
WS,32,0.008016032064128256
WS,33,0.01002004008016032
WS,34,0.012024048096192385
WS,35,0.01002004008016032
WS,36,0.008016032064128256
WS,37,0.008016032064128256
WS,38,0.01002004008016032
WS,39,0.008016032064128256
WS,40,0.008016032064128256
WS,41,0.01002004008016032
WS,42,0.006012024048096192
WS,43,0.01002004008016032
WS,44,0.006012024048096192
WS,45,0.008016032064128256
WS,46,0.008016032064128256
WS,47,0.008016032064128256
WS,48,0.008016032064128256
WS,49,0.008016032064128256
WS,50,0.008016032064128256
WS,51,0.008016032064128256
WS,52,0.008016032064128256
WS,53,0.006012024048096192
WS,54,0.008016032064128256
WS,55,0.004008016032064128
WS,56,0.008016032064128256
WS,57,0.006012024048096192
WS,58,0.006012024048096192
WS,59,0.01002004008016032
WS,60,0.006012024048096192
WS,61,0.006012024048096192
WS,62,0.008016032064128256
WS,63,0.006012024048096192
WS,64,0.01002004008016032
WS,65,0.01002004008016032
WS,66,0.008016032064128256
WS,67,0.008016032064128256
WS,68,0.01002004008016032
WS,69,0.008016032064128256
WS,70,0.006012024048096192
WS,71,0.006012024048096192
WS,72,0.008016032064128256
WS,73,0.004008016032064128
WS,74,0.008016032064128256
WS,75,0.006012024048096192
WS,76,0.008016032064128256
WS,77,0.01002004008016032
WS,78,0.008016032064128256
WS,79,0.008016032064128256
WS,80,0.006012024048096192
WS,81,0.01002004008016032
WS,82,0.01002004008016032
WS,83,0.006012024048096192
WS,84,0.01002004008016032
WS,85,0.006012024048096192
WS,86,0.006012024048096192
WS,87,0.008016032064128256
WS,88,0.01002004008016032
WS,89,0.008016032064128256
WS,90,0.01002004008016032
WS,91,0.008016032064128256
WS,92,0.006012024048096192
WS,93,0.01002004008016032
WS,94,0.006012024048096192
WS,95,0.01002004008016032
WS,96,0.008016032064128256
WS,97,0.008016032064128256
WS,98,0.012024048096192385
WS,99,0.008016032064128256
WS,100,0.006012024048096192
WS,101,0.008016032064128256
WS,102,0.008016032064128256
WS,103,0.006012024048096192
WS,104,0.004008016032064128
WS,105,0.008016032064128256
WS,106,0.006012024048096192
WS,107,0.006012024048096192
WS,108,0.01002004008016032
WS,109,0.008016032064128256
WS,110,0.008016032064128256
WS,111,0.008016032064128256
WS,112,0.008016032064128256
WS,113,0.01002004008016032
WS,114,0.006012024048096192
WS,115,0.008016032064128256
WS,116,0.01002004008016032
WS,117,0.01002004008016032
WS,118,0.008016032064128256
WS,119,0.008016032064128256
WS,120,0.008016032064128256
WS,121,0.01002004008016032
WS,122,0.008016032064128256
WS,123,0.008016032064128256
WS,124,0.006012024048096192
WS,125,0.006012024048096192
WS,126,0.008016032064128256
WS,127,0.008016032064128256
WS,128,0.01002004008016032
WS,129,0.008016032064128256
WS,130,0.006012024048096192
WS,131,0.006012024048096192
WS,132,0.008016032064128256
WS,133,0.01002004008016032
WS,134,0.006012024048096192
WS,135,0.01002004008016032
WS,136,0.008016032064128256
WS,137,0.006012024048096192
WS,138,0.006012024048096192
WS,139,0.008016032064128256
WS,140,0.01002004008016032
WS,141,0.008016032064128256
WS,142,0.008016032064128256
WS,143,0.008016032064128256
WS,144,0.01002004008016032
WS,145,0.006012024048096192
WS,146,0.01002004008016032
WS,147,0.008016032064128256
WS,148,0.008016032064128256
WS,149,0.008016032064128256
WS,150,0.004008016032064128
WS,151,0.01002004008016032
WS,152,0.008016032064128256
WS,153,0.008016032064128256
WS,154,0.006012024048096192
WS,155,0.008016032064128256
WS,156,0.006012024048096192
WS,157,0.008016032064128256
WS,158,0.008016032064128256
WS,159,0.008016032064128256
WS,160,0.008016032064128256
WS,161,0.008016032064128256
WS,162,0.008016032064128256
WS,163,0.008016032064128256
WS,164,0.008016032064128256
WS,165,0.01002004008016032
WS,166,0.006012024048096192
WS,167,0.008016032064128256
WS,168,0.01002004008016032
WS,169,0.004008016032064128
WS,170,0.01002004008016032
WS,171,0.006012024048096192
WS,172,0.008016032064128256
WS,173,0.008016032064128256
WS,174,0.006012024048096192
WS,175,0.008016032064128256
WS,176,0.006012024048096192
WS,177,0.008016032064128256
WS,178,0.006012024048096192
WS,179,0.008016032064128256
WS,180,0.01002004008016032
WS,181,0.01002004008016032
WS,182,0.008016032064128256
WS,183,0.01002004008016032
WS,184,0.008016032064128256
WS,185,0.01002004008016032
WS,186,0.01002004008016032
WS,187,0.006012024048096192
WS,188,0.008016032064128256
WS,189,0.008016032064128256
WS,190,0.008016032064128256
WS,191,0.008016032064128256
WS,192,0.006012024048096192
WS,193,0.006012024048096192
WS,194,0.01002004008016032
WS,195,0.012024048096192385
WS,196,0.01002004008016032
WS,197,0.008016032064128256
WS,198,0.006012024048096192
WS,199,0.008016032064128256
WS,200,0.008016032064128256
WS,201,0.008016032064128256
WS,202,0.008016032064128256
WS,203,0.008016032064128256
WS,204,0.008016032064128256
WS,205,0.008016032064128256
WS,206,0.01002004008016032
WS,207,0.008016032064128256
WS,208,0.012024048096192385
WS,209,0.008016032064128256
WS,210,0.008016032064128256
WS,211,0.006012024048096192
WS,212,0.008016032064128256
WS,213,0.006012024048096192
WS,214,0.006012024048096192
WS,215,0.01002004008016032
WS,216,0.014028056112224449
WS,217,0.008016032064128256
WS,218,0.008016032064128256
WS,219,0.01002004008016032
WS,220,0.01002004008016032
WS,221,0.008016032064128256
WS,222,0.01002004008016032
WS,223,0.008016032064128256
WS,224,0.008016032064128256
WS,225,0.008016032064128256
WS,226,0.008016032064128256
WS,227,0.008016032064128256
WS,228,0.008016032064128256
WS,229,0.01002004008016032
WS,230,0.004008016032064128
WS,231,0.006012024048096192
WS,232,0.008016032064128256
WS,233,0.008016032064128256
WS,234,0.01002004008016032
WS,235,0.008016032064128256
WS,236,0.008016032064128256
WS,237,0.008016032064128256
WS,238,0.008016032064128256
WS,239,0.008016032064128256
WS,240,0.01002004008016032
WS,241,0.008016032064128256
WS,242,0.006012024048096192
WS,243,0.01002004008016032
WS,244,0.006012024048096192
WS,245,0.01002004008016032
WS,246,0.004008016032064128
WS,247,0.008016032064128256
WS,248,0.01002004008016032
WS,249,0.006012024048096192
WS,250,0.008016032064128256
WS,251,0.006012024048096192
WS,252,0.008016032064128256
WS,253,0.008016032064128256
WS,254,0.006012024048096192
WS,255,0.008016032064128256
WS,256,0.008016032064128256
WS,257,0.01002004008016032
WS,258,0.008016032064128256
WS,259,0.006012024048096192
WS,260,0.01002004008016032
WS,261,0.008016032064128256
WS,262,0.008016032064128256
WS,263,0.008016032064128256
WS,264,0.008016032064128256
WS,265,0.008016032064128256
WS,266,0.008016032064128256
WS,267,0.008016032064128256
WS,268,0.008016032064128256
WS,269,0.008016032064128256
WS,270,0.008016032064128256
WS,271,0.01002004008016032
WS,272,0.01002004008016032
WS,273,0.006012024048096192
WS,274,0.01002004008016032
WS,275,0.012024048096192385
WS,276,0.01002004008016032
WS,277,0.006012024048096192
WS,278,0.008016032064128256
WS,279,0.008016032064128256
WS,280,0.008016032064128256
WS,281,0.008016032064128256
WS,282,0.008016032064128256
WS,283,0.008016032064128256
WS,284,0.008016032064128256
WS,285,0.008016032064128256
WS,286,0.006012024048096192
WS,287,0.008016032064128256
WS,288,0.008016032064128256
WS,289,0.006012024048096192
WS,290,0.008016032064128256
WS,291,0.01002004008016032
WS,292,0.006012024048096192
WS,293,0.008016032064128256
WS,294,0.006012024048096192
WS,295,0.006012024048096192
WS,296,0.008016032064128256
WS,297,0.006012024048096192
WS,298,0.006012024048096192
WS,299,0.01002004008016032
WS,300,0.006012024048096192
WS,301,0.008016032064128256
WS,302,0.006012024048096192
WS,303,0.01002004008016032
WS,304,0.008016032064128256
WS,305,0.01002004008016032
WS,306,0.008016032064128256
WS,307,0.008016032064128256
WS,308,0.006012024048096192
WS,309,0.008016032064128256
WS,310,0.012024048096192385
WS,311,0.006012024048096192
WS,312,0.006012024048096192
WS,313,0.008016032064128256
WS,314,0.008016032064128256
WS,315,0.008016032064128256
WS,316,0.008016032064128256
WS,317,0.008016032064128256
WS,318,0.008016032064128256
WS,319,0.008016032064128256
WS,320,0.01002004008016032
WS,321,0.006012024048096192
WS,322,0.01002004008016032
WS,323,0.01002004008016032
WS,324,0.008016032064128256
WS,325,0.008016032064128256
WS,326,0.008016032064128256
WS,327,0.008016032064128256
WS,328,0.008016032064128256
WS,329,0.006012024048096192
WS,330,0.008016032064128256
WS,331,0.008016032064128256
WS,332,0.008016032064128256
WS,333,0.006012024048096192
WS,334,0.006012024048096192
WS,335,0.008016032064128256
WS,336,0.008016032064128256
WS,337,0.012024048096192385
WS,338,0.008016032064128256
WS,339,0.006012024048096192
WS,340,0.01002004008016032
WS,341,0.008016032064128256
WS,342,0.008016032064128256
WS,343,0.008016032064128256
WS,344,0.008016032064128256
WS,345,0.008016032064128256
WS,346,0.008016032064128256
WS,347,0.006012024048096192
WS,348,0.008016032064128256
WS,349,0.006012024048096192
WS,350,0.008016032064128256
WS,351,0.008016032064128256
WS,352,0.008016032064128256
WS,353,0.008016032064128256
WS,354,0.006012024048096192
WS,355,0.006012024048096192
WS,356,0.006012024048096192
WS,357,0.006012024048096192
WS,358,0.008016032064128256
WS,359,0.012024048096192385
WS,360,0.008016032064128256
WS,361,0.008016032064128256
WS,362,0.008016032064128256
WS,363,0.008016032064128256
WS,364,0.01002004008016032
WS,365,0.008016032064128256
WS,366,0.008016032064128256
WS,367,0.008016032064128256
WS,368,0.008016032064128256
WS,369,0.006012024048096192
WS,370,0.008016032064128256
WS,371,0.008016032064128256
WS,372,0.008016032064128256
WS,373,0.01002004008016032
WS,374,0.01002004008016032
WS,375,0.008016032064128256
WS,376,0.01002004008016032
WS,377,0.01002004008016032
WS,378,0.008016032064128256
WS,379,0.008016032064128256
WS,380,0.006012024048096192
WS,381,0.008016032064128256
WS,382,0.008016032064128256
WS,383,0.008016032064128256
WS,384,0.008016032064128256
WS,385,0.008016032064128256
WS,386,0.008016032064128256
WS,387,0.01002004008016032
WS,388,0.008016032064128256
WS,389,0.01002004008016032
WS,390,0.008016032064128256
WS,391,0.01002004008016032
WS,392,0.008016032064128256
WS,393,0.006012024048096192
WS,394,0.006012024048096192
WS,395,0.012024048096192385
WS,396,0.004008016032064128
WS,397,0.006012024048096192
WS,398,0.008016032064128256
WS,399,0.006012024048096192
WS,400,0.008016032064128256
WS,401,0.008016032064128256
WS,402,0.01002004008016032
WS,403,0.008016032064128256
WS,404,0.008016032064128256
WS,405,0.008016032064128256
WS,406,0.006012024048096192
WS,407,0.01002004008016032
WS,408,0.008016032064128256
WS,409,0.008016032064128256
WS,410,0.006012024048096192
WS,411,0.008016032064128256
WS,412,0.008016032064128256
WS,413,0.008016032064128256
WS,414,0.008016032064128256
WS,415,0.01002004008016032
WS,416,0.006012024048096192
WS,417,0.008016032064128256
WS,418,0.008016032064128256
WS,419,0.008016032064128256
WS,420,0.008016032064128256
WS,421,0.008016032064128256
WS,422,0.008016032064128256
WS,423,0.008016032064128256
WS,424,0.008016032064128256
WS,425,0.008016032064128256
WS,426,0.012024048096192385
WS,427,0.008016032064128256
WS,428,0.008016032064128256
WS,429,0.008016032064128256
WS,430,0.008016032064128256
WS,431,0.008016032064128256
WS,432,0.01002004008016032
WS,433,0.008016032064128256
WS,434,0.006012024048096192
WS,435,0.008016032064128256
WS,436,0.008016032064128256
WS,437,0.008016032064128256
WS,438,0.006012024048096192
WS,439,0.006012024048096192
WS,440,0.008016032064128256
WS,441,0.008016032064128256
WS,442,0.006012024048096192
WS,443,0.01002004008016032
WS,444,0.01002004008016032
WS,445,0.01002004008016032
WS,446,0.01002004008016032
WS,447,0.006012024048096192
WS,448,0.008016032064128256
WS,449,0.01002004008016032
WS,450,0.008016032064128256
WS,451,0.01002004008016032
WS,452,0.008016032064128256
WS,453,0.01002004008016032
WS,454,0.01002004008016032
WS,455,0.01002004008016032
WS,456,0.008016032064128256
WS,457,0.008016032064128256
WS,458,0.008016032064128256
WS,459,0.008016032064128256
WS,460,0.01002004008016032
WS,461,0.006012024048096192
WS,462,0.006012024048096192
WS,463,0.006012024048096192
WS,464,0.008016032064128256
WS,465,0.006012024048096192
WS,466,0.008016032064128256
WS,467,0.014028056112224449
WS,468,0.008016032064128256
WS,469,0.008016032064128256
WS,470,0.008016032064128256
WS,471,0.008016032064128256
WS,472,0.008016032064128256
WS,473,0.01002004008016032
WS,474,0.004008016032064128
WS,475,0.008016032064128256
WS,476,0.006012024048096192
WS,477,0.008016032064128256
WS,478,0.006012024048096192
WS,479,0.008016032064128256
WS,480,0.006012024048096192
WS,481,0.008016032064128256
WS,482,0.008016032064128256
WS,483,0.01002004008016032
WS,484,0.006012024048096192
WS,485,0.008016032064128256
WS,486,0.006012024048096192
WS,487,0.01002004008016032
WS,488,0.01002004008016032
WS,489,0.008016032064128256
WS,490,0.01002004008016032
WS,491,0.012024048096192385
WS,492,0.004008016032064128
WS,493,0.012024048096192385
WS,494,0.008016032064128256
WS,495,0.008016032064128256
WS,496,0.01002004008016032
WS,497,0.006012024048096192
WS,498,0.01002004008016032
WS,499,0.008016032064128256
SBM,0,0.052104208416833664
SBM,1,0.04208416833667335
SBM,2,0.05410821643286573
SBM,3,0.036072144288577156
SBM,4,0.03406813627254509
SBM,5,0.04208416833667335
SBM,6,0.050100200400801605
SBM,7,0.04408817635270541
SBM,8,0.05410821643286573
SBM,9,0.04609218436873747
SBM,10,0.04408817635270541
SBM,11,0.04609218436873747
SBM,12,0.04008016032064128
SBM,13,0.03206412825651302
SBM,14,0.04809619238476954
SBM,15,0.052104208416833664
SBM,16,0.04208416833667335
SBM,17,0.036072144288577156
SBM,18,0.052104208416833664
SBM,19,0.05410821643286573
SBM,20,0.03406813627254509
SBM,21,0.04408817635270541
SBM,22,0.052104208416833664
SBM,23,0.03206412825651302
SBM,24,0.03406813627254509
SBM,25,0.036072144288577156
SBM,26,0.06212424849699399
SBM,27,0.036072144288577156
SBM,28,0.052104208416833664
SBM,29,0.036072144288577156
SBM,30,0.056112224448897796
SBM,31,0.04609218436873747
SBM,32,0.03406813627254509
SBM,33,0.04208416833667335
SBM,34,0.05811623246492986
SBM,35,0.04408817635270541
SBM,36,0.026052104208416832
SBM,37,0.04809619238476954
SBM,38,0.052104208416833664
SBM,39,0.04809619238476954
SBM,40,0.05811623246492986
SBM,41,0.06613226452905811
SBM,42,0.052104208416833664
SBM,43,0.05410821643286573
SBM,44,0.05410821643286573
SBM,45,0.05811623246492986
SBM,46,0.03807615230460922
SBM,47,0.04008016032064128
SBM,48,0.052104208416833664
SBM,49,0.04208416833667335
SBM,50,0.04208416833667335
SBM,51,0.04208416833667335
SBM,52,0.04609218436873747
SBM,53,0.050100200400801605
SBM,54,0.03006012024048096
SBM,55,0.050100200400801605
SBM,56,0.04208416833667335
SBM,57,0.05811623246492986
SBM,58,0.06412825651302605
SBM,59,0.04008016032064128
SBM,60,0.04408817635270541
SBM,61,0.04208416833667335
SBM,62,0.04609218436873747
SBM,63,0.04008016032064128
SBM,64,0.04809619238476954
SBM,65,0.04609218436873747
SBM,66,0.04008016032064128
SBM,67,0.05410821643286573
SBM,68,0.04809619238476954
SBM,69,0.04609218436873747
SBM,70,0.03807615230460922
SBM,71,0.04809619238476954
SBM,72,0.06212424849699399
SBM,73,0.03807615230460922
SBM,74,0.052104208416833664
SBM,75,0.050100200400801605
SBM,76,0.04408817635270541
SBM,77,0.04008016032064128
SBM,78,0.04609218436873747
SBM,79,0.036072144288577156
SBM,80,0.056112224448897796
SBM,81,0.04809619238476954
SBM,82,0.06212424849699399
SBM,83,0.052104208416833664
SBM,84,0.03406813627254509
SBM,85,0.04809619238476954
SBM,86,0.03807615230460922
SBM,87,0.04008016032064128
SBM,88,0.050100200400801605
SBM,89,0.05410821643286573
SBM,90,0.06412825651302605
SBM,91,0.052104208416833664
SBM,92,0.05811623246492986
SBM,93,0.06212424849699399
SBM,94,0.04008016032064128
SBM,95,0.03807615230460922
SBM,96,0.06012024048096192
SBM,97,0.03406813627254509
SBM,98,0.04809619238476954
SBM,99,0.03006012024048096
SBM,100,0.04208416833667335
SBM,101,0.04408817635270541
SBM,102,0.056112224448897796
SBM,103,0.026052104208416832
SBM,104,0.04609218436873747
SBM,105,0.04609218436873747
SBM,106,0.04609218436873747
SBM,107,0.036072144288577156
SBM,108,0.052104208416833664
SBM,109,0.03406813627254509
SBM,110,0.052104208416833664
SBM,111,0.056112224448897796
SBM,112,0.04208416833667335
SBM,113,0.04208416833667335
SBM,114,0.056112224448897796
SBM,115,0.05410821643286573
SBM,116,0.03006012024048096
SBM,117,0.04408817635270541
SBM,118,0.052104208416833664
SBM,119,0.050100200400801605
SBM,120,0.056112224448897796
SBM,121,0.04208416833667335
SBM,122,0.04408817635270541
SBM,123,0.050100200400801605
SBM,124,0.04408817635270541
SBM,125,0.04809619238476954
SBM,126,0.04208416833667335
SBM,127,0.056112224448897796
SBM,128,0.03006012024048096
SBM,129,0.056112224448897796
SBM,130,0.04408817635270541
SBM,131,0.04408817635270541
SBM,132,0.04008016032064128
SBM,133,0.04609218436873747
SBM,134,0.06012024048096192
SBM,135,0.04208416833667335
SBM,136,0.04208416833667335
SBM,137,0.04008016032064128
SBM,138,0.028056112224448898
SBM,139,0.04208416833667335
SBM,140,0.04809619238476954
SBM,141,0.036072144288577156
SBM,142,0.04609218436873747
SBM,143,0.06412825651302605
SBM,144,0.052104208416833664
SBM,145,0.036072144288577156
SBM,146,0.03406813627254509
SBM,147,0.04008016032064128
SBM,148,0.050100200400801605
SBM,149,0.03206412825651302
SBM,150,0.04208416833667335
SBM,151,0.056112224448897796
SBM,152,0.04208416833667335
SBM,153,0.04408817635270541
SBM,154,0.04408817635270541
SBM,155,0.03206412825651302
SBM,156,0.04809619238476954
SBM,157,0.04609218436873747
SBM,158,0.04809619238476954
SBM,159,0.04609218436873747
SBM,160,0.06613226452905811
SBM,161,0.03206412825651302
SBM,162,0.04609218436873747
SBM,163,0.052104208416833664
SBM,164,0.050100200400801605
SBM,165,0.03807615230460922
SBM,166,0.04208416833667335
SBM,167,0.050100200400801605
SBM,168,0.036072144288577156
SBM,169,0.056112224448897796
SBM,170,0.04809619238476954
SBM,171,0.052104208416833664
SBM,172,0.04208416833667335
SBM,173,0.04208416833667335
SBM,174,0.050100200400801605
SBM,175,0.05811623246492986
SBM,176,0.050100200400801605
SBM,177,0.04609218436873747
SBM,178,0.04609218436873747
SBM,179,0.050100200400801605
SBM,180,0.04609218436873747
SBM,181,0.04609218436873747
SBM,182,0.052104208416833664
SBM,183,0.06012024048096192
SBM,184,0.06613226452905811
SBM,185,0.04809619238476954
SBM,186,0.04208416833667335
SBM,187,0.036072144288577156
SBM,188,0.03406813627254509
SBM,189,0.05811623246492986
SBM,190,0.05410821643286573
SBM,191,0.05410821643286573
SBM,192,0.050100200400801605
SBM,193,0.04008016032064128
SBM,194,0.056112224448897796
SBM,195,0.03807615230460922
SBM,196,0.03807615230460922
SBM,197,0.04208416833667335
SBM,198,0.04609218436873747
SBM,199,0.06012024048096192
SBM,200,0.03807615230460922
SBM,201,0.036072144288577156
SBM,202,0.06412825651302605
SBM,203,0.03206412825651302
SBM,204,0.03807615230460922
SBM,205,0.04008016032064128
SBM,206,0.04008016032064128
SBM,207,0.03807615230460922
SBM,208,0.05811623246492986
SBM,209,0.03006012024048096
SBM,210,0.03406813627254509
SBM,211,0.04008016032064128
SBM,212,0.036072144288577156
SBM,213,0.04408817635270541
SBM,214,0.03206412825651302
SBM,215,0.056112224448897796
SBM,216,0.056112224448897796
SBM,217,0.04408817635270541
SBM,218,0.05410821643286573
SBM,219,0.04008016032064128
SBM,220,0.036072144288577156
SBM,221,0.05811623246492986
SBM,222,0.04008016032064128
SBM,223,0.04809619238476954
SBM,224,0.056112224448897796
SBM,225,0.050100200400801605
SBM,226,0.03807615230460922
SBM,227,0.03406813627254509
SBM,228,0.026052104208416832
SBM,229,0.04809619238476954
SBM,230,0.04809619238476954
SBM,231,0.04408817635270541
SBM,232,0.04408817635270541
SBM,233,0.052104208416833664
SBM,234,0.05811623246492986
SBM,235,0.04208416833667335
SBM,236,0.05811623246492986
SBM,237,0.05811623246492986
SBM,238,0.036072144288577156
SBM,239,0.052104208416833664
SBM,240,0.03807615230460922
SBM,241,0.036072144288577156
SBM,242,0.02404809619238477
SBM,243,0.04408817635270541
SBM,244,0.05410821643286573
SBM,245,0.04809619238476954
SBM,246,0.05410821643286573
SBM,247,0.04408817635270541
SBM,248,0.03807615230460922
SBM,249,0.056112224448897796
SBM,250,0.04408817635270541
SBM,251,0.036072144288577156
SBM,252,0.04809619238476954
SBM,253,0.05811623246492986
SBM,254,0.04008016032064128
SBM,255,0.050100200400801605
SBM,256,0.04008016032064128
SBM,257,0.050100200400801605
SBM,258,0.036072144288577156
SBM,259,0.06212424849699399
SBM,260,0.04809619238476954
SBM,261,0.052104208416833664
SBM,262,0.05811623246492986
SBM,263,0.06012024048096192
SBM,264,0.028056112224448898
SBM,265,0.036072144288577156
SBM,266,0.04609218436873747
SBM,267,0.05811623246492986
SBM,268,0.04408817635270541
SBM,269,0.04408817635270541
SBM,270,0.050100200400801605
SBM,271,0.04208416833667335
SBM,272,0.036072144288577156
SBM,273,0.04609218436873747
SBM,274,0.04809619238476954
SBM,275,0.04208416833667335
SBM,276,0.03807615230460922
SBM,277,0.04208416833667335
SBM,278,0.050100200400801605
SBM,279,0.036072144288577156
SBM,280,0.04609218436873747
SBM,281,0.03807615230460922
SBM,282,0.05811623246492986
SBM,283,0.06012024048096192
SBM,284,0.036072144288577156
SBM,285,0.050100200400801605
SBM,286,0.06412825651302605
SBM,287,0.04008016032064128
SBM,288,0.04208416833667335
SBM,289,0.04208416833667335
SBM,290,0.050100200400801605
SBM,291,0.052104208416833664
SBM,292,0.04809619238476954
SBM,293,0.04609218436873747
SBM,294,0.050100200400801605
SBM,295,0.050100200400801605
SBM,296,0.04408817635270541
SBM,297,0.050100200400801605
SBM,298,0.03006012024048096
SBM,299,0.06613226452905811
SBM,300,0.05811623246492986
SBM,301,0.03206412825651302
SBM,302,0.04609218436873747
SBM,303,0.05410821643286573
SBM,304,0.04008016032064128
SBM,305,0.050100200400801605
SBM,306,0.05410821643286573
SBM,307,0.06412825651302605
SBM,308,0.04008016032064128
SBM,309,0.03406813627254509
SBM,310,0.04208416833667335
SBM,311,0.03807615230460922
SBM,312,0.04809619238476954
SBM,313,0.056112224448897796
SBM,314,0.052104208416833664
SBM,315,0.04208416833667335
SBM,316,0.04609218436873747
SBM,317,0.04408817635270541
SBM,318,0.052104208416833664
SBM,319,0.03006012024048096
SBM,320,0.04008016032064128
SBM,321,0.06212424849699399
SBM,322,0.04408817635270541
SBM,323,0.04408817635270541
SBM,324,0.056112224448897796
SBM,325,0.04208416833667335
SBM,326,0.04008016032064128
SBM,327,0.04008016032064128
SBM,328,0.03406813627254509
SBM,329,0.06012024048096192
SBM,330,0.03206412825651302
SBM,331,0.036072144288577156
SBM,332,0.04008016032064128
SBM,333,0.05410821643286573
SBM,334,0.04609218436873747
SBM,335,0.04408817635270541
SBM,336,0.04609218436873747
SBM,337,0.04008016032064128
SBM,338,0.052104208416833664
SBM,339,0.050100200400801605
SBM,340,0.052104208416833664
SBM,341,0.052104208416833664
SBM,342,0.04408817635270541
SBM,343,0.04008016032064128
SBM,344,0.04008016032064128
SBM,345,0.04208416833667335
SBM,346,0.04208416833667335
SBM,347,0.04408817635270541
SBM,348,0.04609218436873747
SBM,349,0.036072144288577156
SBM,350,0.056112224448897796
SBM,351,0.04408817635270541
SBM,352,0.03006012024048096
SBM,353,0.04408817635270541
SBM,354,0.04408817635270541
SBM,355,0.04408817635270541
SBM,356,0.036072144288577156
SBM,357,0.04408817635270541
SBM,358,0.04809619238476954
SBM,359,0.03006012024048096
SBM,360,0.056112224448897796
SBM,361,0.03807615230460922
SBM,362,0.052104208416833664
SBM,363,0.03006012024048096
SBM,364,0.04408817635270541
SBM,365,0.04609218436873747
SBM,366,0.05410821643286573
SBM,367,0.04408817635270541
SBM,368,0.04008016032064128
SBM,369,0.052104208416833664
SBM,370,0.04208416833667335
SBM,371,0.04609218436873747
SBM,372,0.04408817635270541
SBM,373,0.05410821643286573
SBM,374,0.04008016032064128
SBM,375,0.04008016032064128
SBM,376,0.056112224448897796
SBM,377,0.04809619238476954
SBM,378,0.04208416833667335
SBM,379,0.04609218436873747
SBM,380,0.052104208416833664
SBM,381,0.06613226452905811
SBM,382,0.04809619238476954
SBM,383,0.056112224448897796
SBM,384,0.06212424849699399
SBM,385,0.04208416833667335
SBM,386,0.036072144288577156
SBM,387,0.056112224448897796
SBM,388,0.06212424849699399
SBM,389,0.036072144288577156
SBM,390,0.04408817635270541
SBM,391,0.03406813627254509
SBM,392,0.04609218436873747
SBM,393,0.03807615230460922
SBM,394,0.04208416833667335
SBM,395,0.03807615230460922
SBM,396,0.06212424849699399
SBM,397,0.04408817635270541
SBM,398,0.04809619238476954
SBM,399,0.052104208416833664
SBM,400,0.03406813627254509
SBM,401,0.050100200400801605
SBM,402,0.04008016032064128
SBM,403,0.04208416833667335
SBM,404,0.052104208416833664
SBM,405,0.04208416833667335
SBM,406,0.04208416833667335
SBM,407,0.04609218436873747
SBM,408,0.06212424849699399
SBM,409,0.03807615230460922
SBM,410,0.04609218436873747
SBM,411,0.022044088176352707
SBM,412,0.03406813627254509
SBM,413,0.06212424849699399
SBM,414,0.04809619238476954
SBM,415,0.04408817635270541
SBM,416,0.04809619238476954
SBM,417,0.04609218436873747
SBM,418,0.04008016032064128
SBM,419,0.050100200400801605
SBM,420,0.03206412825651302
SBM,421,0.04609218436873747
SBM,422,0.036072144288577156
SBM,423,0.056112224448897796
SBM,424,0.04408817635270541
SBM,425,0.06012024048096192
SBM,426,0.04408817635270541
SBM,427,0.04609218436873747
SBM,428,0.056112224448897796
SBM,429,0.02404809619238477
SBM,430,0.04609218436873747
SBM,431,0.04008016032064128
SBM,432,0.03206412825651302
SBM,433,0.05410821643286573
SBM,434,0.04609218436873747
SBM,435,0.05410821643286573
SBM,436,0.04609218436873747
SBM,437,0.052104208416833664
SBM,438,0.03406813627254509
SBM,439,0.04609218436873747
SBM,440,0.04809619238476954
SBM,441,0.052104208416833664
SBM,442,0.04609218436873747
SBM,443,0.04008016032064128
SBM,444,0.036072144288577156
SBM,445,0.04609218436873747
SBM,446,0.04008016032064128
SBM,447,0.04809619238476954
SBM,448,0.028056112224448898
SBM,449,0.04609218436873747
SBM,450,0.04208416833667335
SBM,451,0.036072144288577156
SBM,452,0.04208416833667335
SBM,453,0.04609218436873747
SBM,454,0.036072144288577156
SBM,455,0.04408817635270541
SBM,456,0.050100200400801605
SBM,457,0.05410821643286573
SBM,458,0.03807615230460922
SBM,459,0.06412825651302605
SBM,460,0.036072144288577156
SBM,461,0.04208416833667335
SBM,462,0.026052104208416832
SBM,463,0.04208416833667335
SBM,464,0.04208416833667335
