model,node,pagerank
BA,452,0.0011103051370855775
BA,453,0.0010886585231843987
BA,454,0.001142117114113427
BA,455,0.0011187967168187192
BA,456,0.0011038302909231695
BA,457,0.0011328731182609659
BA,458,0.001123364125781735
BA,459,0.0011217589299372644
BA,460,0.0012082989028786772
BA,461,0.00121533828833926
BA,462,0.0015460589861683025
BA,463,0.0011244084120160787
BA,464,0.0011493531264969413
BA,465,0.0011405783108470653
BA,466,0.0011246220620601682
BA,467,0.0011099615136885598
BA,468,0.0011732174008883117
BA,469,0.001149009332775911
BA,470,0.0014840286259788684
BA,471,0.0011017702631736421
BA,472,0.0011367756864650014
BA,473,0.0011172285281155487
BA,474,0.0011394924047540558
BA,475,0.0011164628468308866
BA,476,0.001113688901440685
BA,477,0.0011450108069631752
BA,478,0.001130109709428289
BA,479,0.0011412637688578838
BA,480,0.0011864005904193842
BA,481,0.0014252289843202726
BA,482,0.001133724805761906
BA,483,0.0011533243101945598
BA,484,0.0011375870215877867
BA,485,0.0010788643356072847
BA,486,0.0011544801770141419
BA,487,0.0011560545689323135
BA,488,0.001166433612931271
BA,489,0.0011362070991741324
BA,490,0.0011409473934190662
BA,491,0.001133924396105337
BA,492,0.001154004605882561
BA,493,0.001148028652028424
BA,494,0.0012269356830674448
BA,495,0.001252660246267317
BA,496,0.001152375597542513
BA,497,0.0011405053294085239
BA,498,0.0010949579530221485
BA,499,0.0012087357600175453
WS,0,0.0015710200621265962
WS,1,0.0025003490726902525
WS,2,0.0016429938304492657
WS,3,0.001582789987667366
WS,4,0.0016569788711565927
WS,5,0.001619870900280543
WS,6,0.002035296994333507
WS,7,0.002415485815249963
WS,8,0.0019436262573420742
WS,9,0.0023692346202670595
WS,10,0.0023395477300627906
WS,11,0.001556628502994286
WS,12,0.0019680661599241825
WS,13,0.001986226079739587
WS,14,0.0015783073991518118
WS,15,0.0020275414787552645
WS,16,0.0020199567992323273
WS,17,0.0020190145190617805
WS,18,0.0024286861605714105
WS,19,0.001574275030066661
WS,20,0.0019937117456927536
WS,21,0.0019838625251821125
WS,22,0.001944563953423652
WS,23,0.0023584379498197733
WS,24,0.002365042164935759
WS,25,0.0019230302110496103
WS,26,0.0020225091296116413
WS,27,0.001989675949877408
WS,28,0.002004985550672109
WS,29,0.0020008913757563525
WS,30,0.002010384732497924
WS,31,0.0011205633461053516
WS,32,0.0020337051708883805
WS,33,0.0024625621913815236
WS,34,0.002844493966923072
WS,35,0.002333397566054909
WS,36,0.00190278502409947
WS,37,0.0019071115740769552
WS,38,0.0023404487153481472
WS,39,0.0019210163810441014
WS,40,0.001940992282816525
WS,41,0.002384812440532749
WS,42,0.0015276810594524344
WS,43,0.0024302535433852633
WS,44,0.0015606741058288864
WS,45,0.0020050184948810557
WS,46,0.001983363890418955
WS,47,0.0020151525059956448
WS,48,0.001970417129995556
WS,49,0.001985484974508339
WS,50,0.001975762297156378
WS,51,0.0019467313131299045
WS,52,0.002024800577979435
WS,53,0.0015869420248834968
WS,54,0.0020247446578167947
WS,55,0.001165359029784166
WS,56,0.002093628644773362
WS,57,0.0016128493550296489
WS,58,0.001584922221537126
WS,59,0.0024640713035052643
WS,60,0.0015656267897295388
WS,61,0.00156898511731606
WS,62,0.0020065909639345875
WS,63,0.001543635968674378
WS,64,0.0024207843395822218
WS,65,0.0023864832241077627
WS,66,0.0019329108664277392
WS,67,0.0019298564099086402
WS,68,0.0023857705758717047
WS,69,0.0019191989912317176
WS,70,0.0016002660176397529
WS,71,0.0016099991412375381
WS,72,0.0020636170070535936
WS,73,0.0011762845194341364
WS,74,0.0021226912708977976
WS,75,0.001596121759948119
WS,76,0.0020330229380882857
WS,77,0.0024296036463404397
WS,78,0.001960866377387956
WS,79,0.0019615350054014626
WS,80,0.001514159369440872
WS,81,0.002369451016075874
WS,82,0.0023207451596082788
WS,83,0.0014953003984494587
WS,84,0.002325638523813923
WS,85,0.0016616248942237
WS,86,0.001624661479725763
WS,87,0.002074415538049792
WS,88,0.00242973097469475
WS,89,0.0020246896077854297
WS,90,0.0024088589379114293
WS,91,0.0019883985130441342
WS,92,0.001555511595853191
WS,93,0.002399515237425281
WS,94,0.001530029907265573
WS,95,0.002396383919623956
WS,96,0.0019516567297584633
WS,97,0.0019464834203708915
WS,98,0.002803307634585944
WS,99,0.0020222968191127627
WS,100,0.0015815493680839013
WS,101,0.0020694626026823305
WS,102,0.002007544163778986
WS,103,0.0016029108792633509
WS,104,0.0011728074033833754
WS,105,0.0021655526655576154
WS,106,0.0015972686781850264
WS,107,0.0016249132257286649
WS,108,0.002539238166818872
WS,109,0.0020379415636027267
WS,110,0.0020023927318440454
WS,111,0.001978213302226524
WS,112,0.0019637132112319514
WS,113,0.0023667822183488026
WS,114,0.0015016200515887655
WS,115,0.0019096490831632194
WS,116,0.002356976978084924
WS,117,0.0023457657484588297
WS,118,0.0019485208653209978
WS,119,0.0020095252547211585
WS,120,0.001986025621467157
WS,121,0.002501250907834319
WS,122,0.0019751913853604556
WS,123,0.0020355165450503766
WS,124,0.0015798660684473802
WS,125,0.001597287773944034
WS,126,0.0020412493469478873
WS,127,0.0020281174141265593
WS,128,0.0024122395333330705
WS,129,0.0020315588830646662
WS,130,0.0016295821553499441
WS,131,0.0016127998366385408
WS,132,0.0020748987952172457
WS,133,0.0024127587333764035
WS,134,0.0015743118073504542
WS,135,0.00247364258670193
WS,136,0.001961169109119336
WS,137,0.0016231962373453234
WS,138,0.0016297221393874435
WS,139,0.0020749285917276193
WS,140,0.0025229064160390445
WS,141,0.001997054782374961
WS,142,0.001987468483727981
WS,143,0.0019795146865748776
WS,144,0.002432666211751706
WS,145,0.0015286861654986107
WS,146,0.0024054457110198905
WS,147,0.001963450852401435
WS,148,0.0019355880083504458
WS,149,0.0019298116691098253
WS,150,0.0011759106557127736
WS,151,0.0025131517588897977
WS,152,0.002111410713134662
WS,153,0.0020145590196215947
WS,154,0.0016105378134437397
WS,155,0.002077708478002121
WS,156,0.0016088971210501345
WS,157,0.002058547908899717
WS,158,0.002023259112914903
WS,159,0.002029355285054586
WS,160,0.0019936607400998984
WS,161,0.0020092870599239124
WS,162,0.0020032971407808403
WS,163,0.002000666265790297
WS,164,0.0020119018354820715
WS,165,0.0024733116264833554
WS,166,0.0015550469844530777
WS,167,0.001962974614292417
WS,168,0.002414034280934369
WS,169,0.001213364873009718
WS,170,0.00252228371711942
WS,171,0.0017102703710672477
WS,172,0.0021240616401801923
WS,173,0.0020857748088057297
WS,174,0.0016498926533818764
WS,175,0.0020757549161598203
WS,176,0.0016144644579986543
WS,177,0.002061501669093321
WS,178,0.0015609466631241811
WS,179,0.0019797832746131366
WS,180,0.002365727416079779
WS,181,0.0023368961600254675
WS,182,0.0018998448084583783
WS,183,0.002335775222197334
WS,184,0.0018979626457786194
WS,185,0.002418346516157045
WS,186,0.002359311367096491
WS,187,0.0015843730446263582
WS,188,0.002054090445143912
WS,189,0.002055340148230521
WS,190,0.0020585120028064324
WS,191,0.002035323522644149
WS,192,0.0015979467070976197
WS,193,0.001570396073861131
WS,194,0.0024445132636331016
WS,195,0.0028381918756741923
WS,196,0.002374671107398182
WS,197,0.0019853734835761573
WS,198,0.0015837950181864925
WS,199,0.0020275785939097186
WS,200,0.0020284373923035327
WS,201,0.002004245706644558
WS,202,0.001990273958238241
WS,203,0.001973691899752648
WS,204,0.0019478575106482725
WS,205,0.0019338220822381058
WS,206,0.0023210469912757032
WS,207,0.0019101892647577408
WS,208,0.0027935192770377234
WS,209,0.0019380786706527393
WS,210,0.001976995000983574
WS,211,0.0015469595465149731
WS,212,0.002028704350655944
WS,213,0.0015427121173584378
WS,214,0.0015288920546590687
WS,215,0.0024043361952771664
WS,216,0.0032039851801343904
WS,217,0.0018906635593739793
WS,218,0.0018775925798066625
WS,219,0.002298221626771276
WS,220,0.0023031140031540393
WS,221,0.001885285137836943
WS,222,0.002327491126175495
WS,223,0.001917107867827271
WS,224,0.0019258383801617834
WS,225,0.00193680770752156
WS,226,0.0019351005967165752
WS,227,0.0019245826268225264
WS,228,0.001907367061141638
WS,229,0.0023322793609063795
WS,230,0.0012609149454129846
WS,231,0.0017473741579217199
WS,232,0.0021921194256904046
WS,233,0.0020972217146454984
WS,234,0.0024440072425868163
WS,235,0.0019803550839230743
WS,236,0.0019410026073946201
WS,237,0.001960194876098329
WS,238,0.0019411413752467618
WS,239,0.0019501827205179619
WS,240,0.002375880536653665
WS,241,0.001963525069370634
WS,242,0.0015363481581579703
WS,243,0.002411252100518604
WS,244,0.0015574849148594016
WS,245,0.002449023298258327
WS,246,0.0011719769422932538
WS,247,0.00209628328490804
WS,248,0.0025089212274391924
WS,249,0.0016070904989962545
WS,250,0.0020766130024661225
WS,251,0.001619051716336483
WS,252,0.0020518707576098285
WS,253,0.002078817507535669
WS,254,0.0015960723647528902
WS,255,0.002032202118061114
WS,256,0.0019881438761229697
WS,257,0.0024456010648573412
WS,258,0.0019600311492740828
WS,259,0.0015513837594889636
WS,260,0.0024252487819215367
WS,261,0.001992184933608158
WS,262,0.001972899268761029
WS,263,0.001981613670577082
WS,264,0.00195847006148795
WS,265,0.001989922550821627
WS,266,0.001983496454382957
WS,267,0.0019882480707153305
WS,268,0.0019856961591330643
WS,269,0.001985582068360775
WS,270,0.0019753614905404643
WS,271,0.0024785565009153585
WS,272,0.0024124130667303413
WS,273,0.0015226597927893847
WS,274,0.002368965743478965
WS,275,0.0028135123633751956
WS,276,0.0023403717012245476
WS,277,0.001551261775323426
WS,278,0.0019936900308654367
WS,279,0.002018925090013596
WS,280,0.0020107334926195743
WS,281,0.0020162855069723734
WS,282,0.0020216086398119042
WS,283,0.0020253691451043803
WS,284,0.002049298224262891
WS,285,0.002032190572727218
WS,286,0.0016146165788387362
WS,287,0.0020792734611103855
WS,288,0.002057858356434056
WS,289,0.0015976345901037893
WS,290,0.0020178816458197137
WS,291,0.002511699982101865
WS,292,0.0015775502149991713
WS,293,0.0020807826154838113
WS,294,0.00167407165979953
WS,295,0.0016644224412706366
WS,296,0.0021662063474199365
WS,297,0.0016041626888453368
WS,298,0.0016439531487097859
WS,299,0.0025012246730634203
WS,300,0.0016488708118202597
WS,301,0.002016868880041244
WS,302,0.00160411506965872
WS,303,0.0024387308332607903
WS,304,0.0019875323297616015
WS,305,0.0023928200995939793
WS,306,0.001937266830728862
WS,307,0.001979119680266571
WS,308,0.0015509766943250932
WS,309,0.0019822469456433093
WS,310,0.0028883727322815936
WS,311,0.0016235927208580747
WS,312,0.0016491447620156042
WS,313,0.002104228514880157
WS,314,0.0020798957720749383
WS,315,0.002046938754197688
WS,316,0.002025950448540035
WS,317,0.002010810893911679
WS,318,0.0019844718745511674
WS,319,0.001993511487430176
WS,320,0.002370814728496984
WS,321,0.0015581472635281175
WS,322,0.0024497299818556292
WS,323,0.0024592458605262805
WS,324,0.0019828595004526923
WS,325,0.0019943173461254705
WS,326,0.001997840089144287
WS,327,0.0020251612150171843
WS,328,0.0019874971504747875
WS,329,0.0016040630922245465
WS,330,0.0020415489097583847
WS,331,0.002070057336941068
WS,332,0.00199921905883581
WS,333,0.0016126222700269279
WS,334,0.0016052712135526444
WS,335,0.0019666270745822734
WS,336,0.0019913101653183875
WS,337,0.0028164027573145604
WS,338,0.0019745163791691583
WS,339,0.0015565240973307258
WS,340,0.0024197498749338724
WS,341,0.0020027382822265637
WS,342,0.001991445967468693
WS,343,0.002010274513994203
WS,344,0.002010932746966527
WS,345,0.0020432332748977055
WS,346,0.0020064940930772874
WS,347,0.0016318117550285203
WS,348,0.00204171683594596
WS,349,0.0016367993332809215
WS,350,0.00205290221076125
WS,351,0.002062169122361524
WS,352,0.002067762853746833
WS,353,0.00198949635796896
WS,354,0.001673921209632846
WS,355,0.0016354724711941195
WS,356,0.0016628391312744227
WS,357,0.0016044492945374922
WS,358,0.002042200678894585
WS,359,0.002818899462904355
WS,360,0.001962941880712923
WS,361,0.0019478111563570153
WS,362,0.001956332395691042
WS,363,0.0019558667007698446
WS,364,0.0024098595378681566
WS,365,0.0019602847723935394
WS,366,0.0019692515970156964
WS,367,0.0019601009960473906
WS,368,0.0020070304454468868
WS,369,0.001573693000234416
WS,370,0.0020054770741643113
WS,371,0.001981343998245486
WS,372,0.0019391454397271856
WS,373,0.002336662254703322
WS,374,0.0023218462958407996
WS,375,0.0018832985008983294
WS,376,0.0023144274733057613
WS,377,0.002340586145668672
WS,378,0.0019975432380292687
WS,379,0.0019977938834524964
WS,380,0.001580184313187161
WS,381,0.0020219345808787526
WS,382,0.002004918914695289
WS,383,0.0019935964805798683
WS,384,0.0019846127888348522
WS,385,0.0019583995165928115
WS,386,0.0019402700066596112
WS,387,0.002368495567971398
WS,388,0.001943554308908249
WS,389,0.0023658175894990595
WS,390,0.0020066527964474196
WS,391,0.002411154548522528
WS,392,0.0020429064366768793
WS,393,0.0016252613603677556
WS,394,0.001574490641242306
WS,395,0.002967175125534844
WS,396,0.0011654715604896987
WS,397,0.0015947134146577088
WS,398,0.002089961635736714
WS,399,0.0015980113708121957
WS,400,0.0020522165263029165
WS,401,0.0020377460015060024
WS,402,0.0024841668683499613
WS,403,0.002007394486504806
WS,404,0.001992542117215159
WS,405,0.0020171740560761525
WS,406,0.0015782264984399864
WS,407,0.0024707235383946693
WS,408,0.0020214295500898013
WS,409,0.0019729417418255317
WS,410,0.0015901696043514797
WS,411,0.0020244447083520006
WS,412,0.002025511246171259
WS,413,0.001996353711234449
WS,414,0.0019790272175059893
WS,415,0.0024423208498358597
WS,416,0.0015695658028712651
WS,417,0.0020123937849575156
WS,418,0.0020081761664428803
WS,419,0.0020035355755149923
WS,420,0.0019991481478986925
WS,421,0.001996919184830845
WS,422,0.0019946445760847687
WS,423,0.001988173096679398
WS,424,0.0019905569948620093
WS,425,0.001962222669517299
WS,426,0.0028438260301309136
WS,427,0.0019476097975636172
WS,428,0.0019469210903575354
WS,429,0.0019484296908830363
WS,430,0.00195829305972659
WS,431,0.001971360203147691
WS,432,0.002369942664179004
WS,433,0.002062547065826328
WS,434,0.001627265499277371
WS,435,0.002077785635602962
WS,436,0.0021056213384929886
WS,437,0.0020281926837216577
WS,438,0.0016660306594305163
WS,439,0.0016601099003993242
WS,440,0.0021092771330666134
WS,441,0.002069864686412067
WS,442,0.0015580673228101504
WS,443,0.002410742034622429
WS,444,0.002402322148409024
WS,445,0.0023923798998116575
WS,446,0.0023374487333496265
WS,447,0.0015270907537441095
WS,448,0.0019356704681710848
WS,449,0.002406213467452207
WS,450,0.0019204955250414065
WS,451,0.0023331956102113968
WS,452,0.0018986648018670693
WS,453,0.0023317247630203993
WS,454,0.002338372561922085
WS,455,0.002427220228463863
WS,456,0.0019508516403215226
WS,457,0.001977905200597716
WS,458,0.0019783349007758823
WS,459,0.0020250623145354825
WS,460,0.0024302848434455443
WS,461,0.0016631041212834677
WS,462,0.0016507604201700032
WS,463,0.001641398333581769
WS,464,0.0021076557279493726
WS,465,0.0015776742699732064
WS,466,0.0020135036771852695
WS,467,0.003309992922557577
WS,468,0.001960899669842918
WS,469,0.0019504146692786292
WS,470,0.001960654740726166
WS,471,0.0019536774781813444
WS,472,0.0019498531798261775
WS,473,0.0024013605306940347
WS,474,0.001225657374751205
WS,475,0.002074186102484983
WS,476,0.0017113861851585233
WS,477,0.002156797246208605
WS,478,0.001622799080999121
WS,479,0.0021116582924203633
WS,480,0.0016149839968432299
WS,481,0.002051608593104738
WS,482,0.0020248923498487254
WS,483,0.002441250466256576
WS,484,0.001565263282557135
WS,485,0.0019204113338235165
WS,486,0.0015549694711920314
WS,487,0.0023298878206271375
WS,488,0.00235261747883934
WS,489,0.0018715903398811768
WS,490,0.0022822987135189586
WS,491,0.002735814499869157
WS,492,0.0011231901022037576
WS,493,0.002809784258224998
WS,494,0.0020006466036196456
WS,495,0.0019714239493178495
WS,496,0.0023900624174667223
WS,497,0.0015597294160515428
WS,498,0.002453333151813587
WS,499,0.0019940484604865512
SBM,0,0.0022415700695930904
SBM,1,0.0018778228741603061
SBM,2,0.0023155686010429073
SBM,3,0.001641473007015899
SBM,4,0.0015732433239612111
SBM,5,0.0018661544979757594
SBM,6,0.0021539293403202244
SBM,7,0.001946226446760268
SBM,8,0.0023147398755165817
SBM,9,0.002023841879142971
SBM,10,0.0019462341371039795
SBM,11,0.002000875083652227
SBM,12,0.0017936772750682597
SBM,13,0.0014790815044985832
SBM,14,0.002088835413727536
SBM,15,0.0022380221448839955
SBM,16,0.0018588344055313606
SBM,17,0.001640997565941926
SBM,18,0.0022313809100680555
SBM,19,0.002308262642793348
SBM,20,0.0015781513837233043
SBM,21,0.001923978848310754
SBM,22,0.0022234112291735163
SBM,23,0.0015122145018158755
SBM,24,0.0015570276426602684
SBM,25,0.0016458107012539878
SBM,26,0.002590473698455084
SBM,27,0.001632178708184364
SBM,28,0.0022635789179759344
SBM,29,0.0016452919355002477
SBM,30,0.0023925364004443797
SBM,31,0.0020065228865007887
SBM,32,0.0015878652288934263
SBM,33,0.0018578385607146844
SBM,34,0.0024588947195861473
SBM,35,0.0019403585200137197
SBM,36,0.0012778179216424272
SBM,37,0.0020873779469670274
SBM,38,0.00224586482498868
SBM,39,0.0020780516545943865
SBM,40,0.002473787684761513
SBM,41,0.002734748317021354
SBM,42,0.002225464338323538
SBM,43,0.0023086635008005276
SBM,44,0.0022940171430829884
SBM,45,0.0024539322952787787
SBM,46,0.0017218806105905183
SBM,47,0.0017952648145659411
SBM,48,0.0022447255609440164
SBM,49,0.001858625579835857
SBM,50,0.0018667378631997515
SBM,51,0.0018701268609863007
SBM,52,0.0020219825620555287
SBM,53,0.0021587186146515493
SBM,54,0.0014152535446071421
SBM,55,0.002157510558625349
SBM,56,0.0018513253651931722
SBM,57,0.002444520570923876
SBM,58,0.0026858192435890538
SBM,59,0.001790502642610859
SBM,60,0.0019242790356488993
SBM,61,0.0018543017725394686
SBM,62,0.0020152903078923356
SBM,63,0.0017864102879894311
SBM,64,0.00207984677107247
SBM,65,0.002003495337888359
SBM,66,0.0018032208966354331
SBM,67,0.002301940192145294
SBM,68,0.0021018579672107606
SBM,69,0.0020227620621169826
SBM,70,0.001696365479471625
SBM,71,0.0020908344367703696
SBM,72,0.0025992689652339133
SBM,73,0.0017219079862542499
SBM,74,0.0022216334743513145
SBM,75,0.002184129970411353
SBM,76,0.0019333792795541936
SBM,77,0.0017931395189184078
SBM,78,0.002036467144152703
SBM,79,0.0016421291930228397
SBM,80,0.0023910658945881075
SBM,81,0.0020787196560998933
SBM,82,0.0026005887506156027
SBM,83,0.0022379073078301255
SBM,84,0.0015691040554879738
SBM,85,0.002080461903423364
SBM,86,0.001725535976899596
SBM,87,0.0017885458453152055
SBM,88,0.0021470794597370523
SBM,89,0.0023201864668335958
SBM,90,0.002658673168046592
SBM,91,0.002221195575983697
SBM,92,0.002462248079221972
SBM,93,0.002608918546762753
SBM,94,0.001793987725449346
SBM,95,0.0017097580664051652
SBM,96,0.002549217796438043
SBM,97,0.001562562912531102
SBM,98,0.0020801420865869183
SBM,99,0.0014296782247455253
SBM,100,0.0018496465049107932
SBM,101,0.0019232060926979524
SBM,102,0.0023834239367844737
SBM,103,0.0012589947589192825
SBM,104,0.0020084622312088658
SBM,105,0.002007794288881942
SBM,106,0.002024726446206932
SBM,107,0.001634830918412895
SBM,108,0.002233494843522942
SBM,109,0.0015779124467055021
SBM,110,0.002245602894119489
SBM,111,0.0023878234455108134
SBM,112,0.001866166436034405
SBM,113,0.0018535219683329786
SBM,114,0.002397263880595026
SBM,115,0.002324808584938422
SBM,116,0.0014216146795201139
SBM,117,0.001950047666249979
SBM,118,0.002273614125795876
SBM,119,0.002164919755421515
SBM,120,0.002370671075355554
SBM,121,0.0018583307292366106
SBM,122,0.001944604992676211
SBM,123,0.0021627774423766642
SBM,124,0.001928410031886138
SBM,125,0.0020869081617597963
SBM,126,0.001862979165168463
SBM,127,0.002395649756248044
SBM,128,0.001432145818276511
SBM,129,0.0023804558717957303
SBM,130,0.001950021813053207
SBM,131,0.0019491535904243918
SBM,132,0.0018109674289657634
SBM,133,0.002023716688472978
SBM,134,0.0025262950429464854
SBM,135,0.0018836921570709814
SBM,136,0.001877476624509949
SBM,137,0.0017960796613419971
SBM,138,0.001339540333572873
SBM,139,0.0018822203406187576
SBM,140,0.0021017408887299485
SBM,141,0.0016624756344916982
SBM,142,0.002004897017745543
SBM,143,0.0026907803809542935
SBM,144,0.0022357628477019647
SBM,145,0.0016420550310587484
SBM,146,0.001555822853031197
SBM,147,0.0017857496630453139
SBM,148,0.002169510802246465
SBM,149,0.0015036878588103148
SBM,150,0.0018824273502028735
SBM,151,0.0023856313998399784
SBM,152,0.0018796339453873805
SBM,153,0.0019445866694387628
SBM,154,0.0019303909177279012
SBM,155,0.001494146943997189
SBM,156,0.0021039116606115164
SBM,157,0.0020057821060140753
SBM,158,0.002086353699494339
SBM,159,0.0020162605160281848
SBM,160,0.0027601158531814418
SBM,161,0.0015005342418535547
SBM,162,0.0020283497441790084
SBM,163,0.002262640100327296
SBM,164,0.002172414257362492
SBM,165,0.00173140256635064
SBM,166,0.001863204881472093
SBM,167,0.002172292957446812
SBM,168,0.001649767915615759
SBM,169,0.0024156979143588404
SBM,170,0.0020946759251936798
SBM,171,0.002251998591913964
SBM,172,0.0018680470913916328
SBM,173,0.0018589632252515194
SBM,174,0.0021658277969063312
SBM,175,0.0024638309815391557
SBM,176,0.0021649062458212213
SBM,177,0.0020122866378554593
SBM,178,0.002007150748016334
SBM,179,0.0021596146462368694
SBM,180,0.002030279377241624
SBM,181,0.002009329436629895
SBM,182,0.002223536933560246
SBM,183,0.002521719625229849
SBM,184,0.002762466645221009
SBM,185,0.0020893798821303667
SBM,186,0.0018858120829619788
SBM,187,0.0016438629598333478
SBM,188,0.0015759259267635094
SBM,189,0.0024754410756924754
SBM,190,0.002301530693120982
SBM,191,0.002323702604545928
SBM,192,0.002158974847011101
SBM,193,0.0017967764377012888
SBM,194,0.002394813497005016
SBM,195,0.0017216404371931352
SBM,196,0.0017105593159294618
SBM,197,0.0018790011708795496
SBM,198,0.002037876257846321
SBM,199,0.002524106063577502
SBM,200,0.0017543394964278712
SBM,201,0.001651534290874243
SBM,202,0.0026822961799626813
SBM,203,0.001496018404307969
SBM,204,0.001721162996100051
SBM,205,0.0018043253524446144
SBM,206,0.0018006600309111059
SBM,207,0.0017190892682514784
SBM,208,0.0024555286986221213
SBM,209,0.0014151901676952962
SBM,210,0.0015856344015112527
SBM,211,0.0018033600542253965
SBM,212,0.0016539705452913607
SBM,213,0.001955676529331758
SBM,214,0.0015007281230961368
SBM,215,0.002376026611824354
SBM,216,0.002396846267891106
SBM,217,0.0019335311758912664
SBM,218,0.002313602078537969
SBM,219,0.0017890971580570003
SBM,220,0.0016619496855821152
SBM,221,0.002466137942642278
SBM,222,0.0017910175836759682
SBM,223,0.0020915352651259492
SBM,224,0.0024165624202587004
SBM,225,0.002172090123919708
SBM,226,0.0017156795486949403
SBM,227,0.0015790534256984697
SBM,228,0.001275769745852735
SBM,229,0.002100270477768328
SBM,230,0.002090156765180103
SBM,231,0.001935089505725574
SBM,232,0.0019275247222201653
SBM,233,0.0022333894305111624
SBM,234,0.0024649715388184727
SBM,235,0.001842795536828446
SBM,236,0.0024652692811546312
SBM,237,0.002476145100360617
SBM,238,0.001637532227301147
SBM,239,0.0022479570005905533
SBM,240,0.0017258578076977716
SBM,241,0.001641337643641713
SBM,242,0.001195236460293633
SBM,243,0.001932158538833004
SBM,244,0.002322637602555839
SBM,245,0.0020832368885347896
SBM,246,0.0023040831792395136
SBM,247,0.0019346254172948653
SBM,248,0.0017304675286302577
SBM,249,0.002392263479502605
SBM,250,0.0019354725990753682
SBM,251,0.001642591781135636
SBM,252,0.0020839360013439963
SBM,253,0.0024639266073191637
SBM,254,0.0017857912380238805
SBM,255,0.0021616484427901695
SBM,256,0.0017997632286716016
SBM,257,0.002184499167813761
SBM,258,0.0016564227244981137
SBM,259,0.0026202958310639975
SBM,260,0.0021065959418372047
SBM,261,0.0022599558205161577
SBM,262,0.002475440044983808
SBM,263,0.0025620971210896927
SBM,264,0.0013537775540258547
SBM,265,0.0016501942657401766
SBM,266,0.0020291612486627707
SBM,267,0.0024657302594795214
SBM,268,0.0019318604977352758
SBM,269,0.0019335963668050606
SBM,270,0.002159301186344738
SBM,271,0.0018795164714794006
SBM,272,0.0016471556975585018
SBM,273,0.002018351538925821
SBM,274,0.0021010571384756783
SBM,275,0.001852506530602107
SBM,276,0.0017240574127556961
SBM,277,0.001875525132847735
SBM,278,0.0021692320819719432
SBM,279,0.0016430828381823334
SBM,280,0.0020095621847025986
SBM,281,0.0017219004202827005
SBM,282,0.0024571682754796786
SBM,283,0.0025308732950849572
SBM,284,0.0016522855524962886
SBM,285,0.002186405109348614
SBM,286,0.0026756528821843388
SBM,287,0.0018023699539766712
SBM,288,0.001866753649890494
SBM,289,0.0018574374790462508
SBM,290,0.0021706497651852795
SBM,291,0.002234475006980949
SBM,292,0.0020987489747936886
SBM,293,0.002029600410101368
SBM,294,0.002171410915820069
SBM,295,0.002163154062867106
SBM,296,0.001943755618862577
SBM,297,0.0021642033223620107
SBM,298,0.0014117048989912267
SBM,299,0.002765671683716404
SBM,300,0.0024788808007464346
SBM,301,0.0015218483143897518
SBM,302,0.0020019688644254737
SBM,303,0.0023145757410731275
SBM,304,0.0017927308197137975
SBM,305,0.0021633418410672623
SBM,306,0.0023024303699250887
SBM,307,0.0026799579428993113
SBM,308,0.00179306093322754
SBM,309,0.0015741181912585392
SBM,310,0.0018700635002146728
SBM,311,0.0017449838005556416
SBM,312,0.0020785933853081336
SBM,313,0.002401939609280409
SBM,314,0.0022417012993316103
SBM,315,0.0018648779285965827
SBM,316,0.002024399911517014
SBM,317,0.0019419615826430133
SBM,318,0.0022544518154775906
SBM,319,0.0014315034037010591
SBM,320,0.0017859415464439917
SBM,321,0.002609977598141895
SBM,322,0.0019521965837071584
SBM,323,0.0019440455509991531
SBM,324,0.0023651398920735613
SBM,325,0.00186704109998575
SBM,326,0.0017907107597006006
SBM,327,0.0017915642685633864
SBM,328,0.0015679517176790403
SBM,329,0.002539069396324903
SBM,330,0.0014968022105912512
SBM,331,0.0016436734678901294
SBM,332,0.0017881352555625407
SBM,333,0.0023213720638159386
SBM,334,0.0020207509406607012
SBM,335,0.0019407984210314865
SBM,336,0.002024179457249157
SBM,337,0.001786215256773124
SBM,338,0.002250892494940941
SBM,339,0.0021670230610000007
SBM,340,0.0022284516190733622
SBM,341,0.0022496839674927857
SBM,342,0.0019555877372109845
SBM,343,0.001796708276314234
SBM,344,0.0017945004758615714
SBM,345,0.0018518515459901206
SBM,346,0.0018673547444463747
SBM,347,0.0019460553649011973
SBM,348,0.00201629552509258
SBM,349,0.0016366257498789468
SBM,350,0.002383805785720426
SBM,351,0.0019432002748169582
SBM,352,0.0014310019661996696
SBM,353,0.001934491748277428
SBM,354,0.001960375504228117
SBM,355,0.0019512744904005546
SBM,356,0.001656459869649492
SBM,357,0.0019535006187011046
SBM,358,0.002122267936966757
SBM,359,0.0014150135527379285
SBM,360,0.0023796233274027204
SBM,361,0.0017300837584143607
SBM,362,0.002235999680741912
SBM,363,0.0014150596223496945
SBM,364,0.0019421872030158049
SBM,365,0.0020247047385197267
SBM,366,0.0023122353680580213
SBM,367,0.0019318004863264648
SBM,368,0.001818563486757985
SBM,369,0.002258752864010205
SBM,370,0.001859894521886998
SBM,371,0.002007338259217601
SBM,372,0.0019361582884515676
SBM,373,0.002306267712722333
SBM,374,0.001800559879576307
SBM,375,0.0018019195595531093
SBM,376,0.002390514548949338
SBM,377,0.0021073681571565058
SBM,378,0.001867801213860557
SBM,379,0.002029408981991965
SBM,380,0.0022322819216171676
