model,node,closeness
WS,5,0.1717136958017894
WS,6,0.17083190688120506
WS,7,0.18338846012495405
WS,8,0.18224981738495252
WS,9,0.1871016122984627
WS,10,0.18987823439878235
WS,11,0.1729036729036729
WS,12,0.17595204513399154
WS,13,0.16728126047603084
WS,14,0.15511345974510413
WS,15,0.15273951637588
WS,16,0.15472868217054264
WS,17,0.15429808286951144
WS,18,0.16880920162381596
WS,19,0.1479395197153869
WS,20,0.16081211730583306
WS,21,0.16138421733505823
WS,22,0.1676747311827957
WS,23,0.17338429464906185
WS,24,0.1760141093474427
WS,25,0.1679569168630091
WS,26,0.1599871753767233
WS,27,0.15386987357385137
WS,28,0.15199512640877247
WS,29,0.15048250904704463
WS,30,0.15841269841269842
WS,31,0.15947587088526685
WS,32,0.16733735747820255
WS,33,0.16932473702069903
WS,34,0.17521067415730338
WS,35,0.17392819797838968
WS,36,0.16943972835314092
WS,37,0.1685241472475515
WS,38,0.17626280466266336
WS,39,0.17539543057996484
WS,40,0.17545710267229256
WS,41,0.18612458038045504
WS,42,0.17278393351800553
WS,43,0.1789171746145572
WS,44,0.16091583360206385
WS,45,0.16649983316649983
WS,46,0.15821179454660747
WS,47,0.16932473702069903
WS,48,0.1656156654497179
WS,49,0.17417102966841186
WS,50,0.17663716814159292
WS,51,0.17607621736062104
WS,52,0.17435359888190077
WS,53,0.16744966442953022
WS,54,0.17688762850053172
WS,55,0.164523574019123
WS,56,0.17676230959971662
WS,57,0.1686950642325896
WS,58,0.16117571059431524
WS,59,0.1763250883392226
WS,60,0.17638741604807354
WS,61,0.17398884239888424
WS,62,0.16972789115646258
WS,63,0.16081211730583306
WS,64,0.1683535762483131
WS,65,0.16915254237288135
WS,66,0.16382140512147078
WS,67,0.1676184077930803
WS,68,0.17326388888888888
WS,69,0.181256810751907
WS,70,0.16248778899381308
WS,71,0.15477667493796526
WS,72,0.16633333333333333
WS,73,0.15410747374922792
WS,74,0.15896782414781777
WS,75,0.1521805428484294
WS,76,0.15701699181875392
WS,77,0.16392904073587386
WS,78,0.1666110183639399
WS,79,0.16468646864686468
WS,80,0.16666666666666666
WS,81,0.17949640287769783
WS,82,0.18557084417999256
WS,83,0.17949640287769783
WS,84,0.18872919818456885
WS,85,0.15190258751902588
WS,86,0.15439356435643564
WS,87,0.1598334401024984
WS,88,0.17200965184419165
WS,89,0.1703653123933083
WS,90,0.17898134863701579
WS,91,0.17514917514917516
WS,92,0.17183195592286502
WS,93,0.17821428571428571
WS,94,0.16014120667522463
WS,95,0.16750587445451492
WS,96,0.15871501272264632
WS,97,0.1619078520441272
WS,98,0.18007939372067847
WS,99,0.17356521739130434
WS,100,0.1666110183639399
WS,101,0.17362560890744608
WS,102,0.1688663282571912
WS,103,0.16892349356804334
WS,104,0.14802729160486502
WS,105,0.16243489583333334
WS,106,0.168013468013468
WS,107,0.1492224880382775
WS,108,0.156770342444235
WS,109,0.15162564570039502
WS,110,0.1538224414303329
WS,111,0.15871501272264632
WS,112,0.16784392869155734
WS,113,0.17206896551724138
WS,114,0.16344579102522108
WS,115,0.1776432894268423
WS,116,0.17392819797838968
WS,117,0.17802354620049946
WS,118,0.1649041639127561
WS,119,0.15662272441933459
WS,120,0.16201298701298703
WS,121,0.1650678134303672
WS,122,0.1683535762483131
WS,123,0.16633333333333333
WS,124,0.1690952219586581
WS,125,0.1559375
WS,126,0.16366021646441456
WS,127,0.16339227242960053
WS,128,0.17447552447552447
WS,129,0.1668896321070234
WS,130,0.15564566437928884
WS,131,0.16159326424870465
WS,132,0.16463213460903992
WS,133,0.18178506375227688
WS,134,0.1684672518568535
WS,135,0.1842688330871492
WS,136,0.17827795641300465
WS,137,0.16371391076115485
WS,138,0.1559375
WS,139,0.1611236680658702
WS,140,0.16468646864686468
WS,141,0.16512243547319655
WS,142,0.1681266846361186
WS,143,0.1713598901098901
WS,144,0.1775800711743772
WS,145,0.17595204513399154
WS,146,0.17392819797838968
WS,147,0.17254495159059474
WS,148,0.17284378247315552
WS,149,0.17707594038325053
WS,150,0.1396976483762598
WS,151,0.1559862457017818
WS,152,0.15603502188868043
WS,153,0.16409075961854652
WS,154,0.16014120667522463
WS,155,0.15947587088526685
WS,156,0.15171784737002128
WS,157,0.15657358016943834
WS,158,0.16101968376895773
WS,159,0.16055341055341055
WS,160,0.16227642276422763
WS,161,0.15781151170145477
WS,162,0.15584009993753903
WS,163,0.15896782414781777
WS,164,0.15896782414781777
WS,165,0.17278393351800553
WS,166,0.1568196103079824
WS,167,0.16694546671127466
WS,168,0.17200965184419165
WS,169,0.1479395197153869
WS,170,0.16955487597689434
WS,171,0.1463772367263127
WS,172,0.15831218274111675
WS,173,0.16169799092676604
WS,174,0.1550652579241765
WS,175,0.15821179454660747
WS,176,0.1585133418043202
WS,177,0.15463278586922838
WS,178,0.14967006598680263
WS,179,0.156770342444235
WS,180,0.16600133067198936
WS,181,0.17042349726775957
WS,182,0.17013296965564267
WS,183,0.17885304659498208
WS,184,0.17789661319073083
WS,185,0.17872492836676218
WS,186,0.18211678832116787
WS,187,0.16185533571196886
WS,188,0.1559375
WS,189,0.1573636076947335
WS,190,0.15637731118771545
WS,191,0.16275277234181343
WS,192,0.15334972341733252
WS,193,0.15627936110241153
WS,194,0.16716917922948074
WS,195,0.17254495159059474
WS,196,0.1690952219586581
WS,197,0.1533026113671275
WS,198,0.13497430348931566
WS,199,0.13545059717698155
WS,200,0.12661760974371986
WS,201,0.128475798146241
WS,202,0.1323607427055703
WS,203,0.13607853831469865
WS,204,0.14873323397913563
WS,205,0.15405989502933004
WS,206,0.17278393351800553
WS,207,0.16943972835314092
WS,208,0.17254495159059474
WS,209,0.1699591280653951
WS,210,0.16175040518638573
WS,211,0.15627936110241153
WS,212,0.16101968376895773
WS,213,0.16967018021081265
WS,214,0.16479524438573315
WS,215,0.17386759581881533
WS,216,0.18654205607476634
WS,217,0.17248530936743864
WS,218,0.17411025819958129
WS,219,0.16716917922948074
WS,220,0.16567065073041168
WS,221,0.15204143814747106
WS,222,0.1552099533437014
WS,223,0.14184195565662308
WS,224,0.14032620922384703
WS,225,0.141882286039238
WS,226,0.14476356251813172
WS,227,0.15947587088526685
WS,228,0.1650132275132275
WS,229,0.18325376423062797
WS,230,0.1342480495022868
WS,231,0.14024732996065206
WS,232,0.1549689440993789
WS,233,0.16291217760365653
WS,234,0.17776986106163165
WS,235,0.16961250849762066
WS,236,0.17676230959971662
WS,237,0.16949728260869565
WS,238,0.17551881814984172
WS,239,0.1726643598615917
WS,240,0.18474639022584227
WS,241,0.17490361023484052
WS,242,0.16990125978890025
WS,243,0.17638741604807354
WS,244,0.16312520431513566
WS,245,0.17124227865477007
WS,246,0.15171784737002128
WS,247,0.1649041639127561
WS,248,0.16972789115646258
WS,249,0.16154095176432504
WS,250,0.15901848311026132
WS,251,0.14763313609467454
WS,252,0.15642633228840125
WS,253,0.14763313609467454
WS,254,0.15269277845777235
WS,255,0.1584630041282947
WS,256,0.17089041095890412
WS,257,0.17147766323024055
WS,258,0.173686042464323
WS,259,0.15477667493796526
WS,260,0.16430688179124137
WS,261,0.15070975536091816
WS,262,0.14993990384615385
WS,263,0.14535391785610252
WS,264,0.14680788467196235
WS,265,0.14864462317545427
WS,266,0.14139982998016434
WS,267,0.1390359431596545
WS,268,0.1376551724137931
WS,269,0.1401685393258427
WS,270,0.1471976401179941
WS,271,0.1533026113671275
WS,272,0.1641987495886805
WS,273,0.15034648990659838
WS,274,0.1641987495886805
WS,275,0.16217094572635685
WS,276,0.1710075394105552
WS,277,0.1413597733711048
WS,278,0.1481151677055506
WS,279,0.13552417164584465
WS,280,0.13446510374562112
WS,281,0.13076519916142557
WS,282,0.13152345809172378
WS,283,0.137503444475062
WS,284,0.1402867585043576
WS,285,0.15363300492610837
WS,286,0.14236804564907277
WS,287,0.14975990396158465
WS,288,0.16060508529127776
WS,289,0.14962518740629685
WS,290,0.16227642276422763
WS,291,0.1605017690575748
WS,292,0.15696759987417427
WS,293,0.1638752052545156
WS,294,0.1549689440993789
WS,295,0.15241295051924253
WS,296,0.15696759987417427
WS,297,0.16539608882996354
WS,298,0.1550170860515688
WS,299,0.17417102966841186
WS,300,0.15569422776911077
WS,301,0.17218771566597654
WS,302,0.15025594700391448
WS,303,0.1666110183639399
WS,304,0.1588666029926775
WS,305,0.16512243547319655
WS,306,0.17048172189955585
WS,307,0.16154095176432504
WS,308,0.15932311621966794
WS,309,0.16807005725833615
WS,310,0.17308359347901492
WS,311,0.1493564800957797
WS,312,0.13349384697699304
WS,313,0.1338519313304721
WS,314,0.12749105774144098
WS,315,0.1280143663417137
WS,316,0.13378016085790884
WS,317,0.13457389428263214
WS,318,0.15043714199577932
WS,319,0.15144157814871018
WS,320,0.1749649368863955
WS,321,0.1429389859639072
WS,322,0.16086395873629916
WS,323,0.15093768905021174
WS,324,0.1492671253365241
WS,325,0.14040517726505347
WS,326,0.1470241602828521
WS,327,0.14476356251813172
WS,328,0.16101968376895773
WS,329,0.1419630156472262
WS,330,0.15618153364632237
WS,331,0.156770342444235
WS,332,0.162593678722711
WS,333,0.1641987495886805
WS,334,0.1650678134303672
WS,335,0.17776986106163165
WS,336,0.17013296965564267
WS,337,0.18099383387740298
WS,338,0.16264667535853977
WS,339,0.14798339264531435
WS,340,0.16024405908798972
WS,341,0.1412797281993205
WS,342,0.14616285881663738
WS,343,0.13589324618736384
WS,344,0.14667842445620224
WS,345,0.14297994269340975
WS,346,0.16127989657401423
WS,347,0.14552347623213766
WS,348,0.1649041639127561
WS,349,0.14891077290361085
WS,350,0.16550580431177447
WS,351,0.1600384862091084
WS,352,0.1623292127521145
WS,353,0.1688663282571912
WS,354,0.15811153358681876
WS,355,0.16644429619746498
WS,356,0.14612005856515373
WS,357,0.15167173252279637
WS,358,0.15245951726245036
WS,359,0.17206896551724138
WS,360,0.15107478050257342
WS,361,0.15089204717266405
WS,362,0.13989346790019624
WS,363,0.14216524216524218
WS,364,0.14667842445620224
WS,365,0.14265294453973698
WS,366,0.14216524216524218
WS,367,0.1478080568720379
WS,368,0.14008983717012913
WS,369,0.13563468333786355
WS,370,0.14143990929705216
WS,371,0.1455659276546091
WS,372,0.1543458088462728
WS,373,0.1651770936775902
WS,374,0.17254495159059474
WS,375,0.17362560890744608
WS,376,0.18132267441860464
WS,377,0.18612458038045504
WS,378,0.17206896551724138
WS,379,0.1798846431146359
WS,380,0.16117571059431524
WS,381,0.1677310924369748
WS,382,0.17344456030587418
WS,383,0.16784392869155734
WS,384,0.16666666666666666
WS,385,0.17236614853195165
WS,386,0.17332407085793677
WS,387,0.17527221636810678
WS,388,0.17177280550774526
WS,389,0.18040491684743312
WS,390,0.17065663474692203
WS,391,0.17943185904350953
WS,392,0.1686950642325896
WS,393,0.16403681788297172
WS,394,0.1683535762483131
WS,395,0.17644978783592644
WS,396,0.15273951637588
WS,397,0.1711835334476844
WS,398,0.16818335018537242
WS,399,0.15287990196078433
WS,400,0.15691823899371068
WS,401,0.148955223880597
WS,402,0.15429808286951144
WS,403,0.14891077290361085
WS,404,0.15811153358681876
WS,405,0.1523199023199023
WS,406,0.14958033573141488
WS,407,0.16446934739617666
WS,408,0.15937400191632067
WS,409,0.1711835334476844
WS,410,0.14741506646971936
WS,411,0.1559375
WS,412,0.15052790346907993
WS,413,0.15726441853135834
WS,414,0.16366021646441456
WS,415,0.1667223521550284
WS,416,0.15468071915685058
WS,417,0.1568196103079824
WS,418,0.15962891874600127
WS,419,0.15157958687727824
WS,420,0.14629141014365288
WS,421,0.14438657407407407
WS,422,0.14152013613159387
WS,423,0.14758947057083702
WS,424,0.15171784737002128
WS,425,0.1599871753767233
WS,426,0.1776432894268423
WS,427,0.16474083856058105
WS,428,0.1699591280653951
WS,429,0.17013296965564267
WS,430,0.1740495291245204
WS,431,0.17570422535211266
WS,432,0.18515769944341373
WS,433,0.16949728260869565
WS,434,0.15066425120772947
WS,435,0.15652446675031367
WS,436,0.14659224441833138
WS,437,0.15761212886923562
WS,438,0.13876529477196886
WS,439,0.13731425426527244
WS,440,0.14573598130841123
WS,441,0.1470674918950781
WS,442,0.15048250904704463
WS,443,0.1630718954248366
WS,444,0.16550580431177447
WS,445,0.17030716723549488
WS,446,0.17551881814984172
WS,447,0.15716535433070866
WS,448,0.15973111395646608
WS,449,0.15988465235501442
WS,450,0.15102905569007263
WS,451,0.1534440344403444
WS,452,0.14421965317919075
WS,453,0.15325552825552827
WS,454,0.15162564570039502
WS,455,0.14829123328380386
WS,456,0.14467961728037113
WS,457,0.14200341491178145
WS,458,0.15043714199577932
WS,459,0.15185636031649422
WS,460,0.16807005725833615
WS,461,0.145906432748538
WS,462,0.14750221696718888
WS,463,0.14711084905660377
WS,464,0.14633431085043988
WS,465,0.15144157814871018
WS,466,0.15250611246943765
WS,467,0.1705982905982906
WS,468,0.15297363580625384
WS,469,0.15761212886923562
WS,470,0.15171784737002128
WS,471,0.16366021646441456
WS,472,0.16567065073041168
WS,473,0.18138858596873864
WS,474,0.16360655737704918
WS,475,0.1820503465888362
WS,476,0.16479524438573315
WS,477,0.16572567253404186
WS,478,0.16217094572635685
WS,479,0.1586141131595677
WS,480,0.15034648990659838
WS,481,0.15988465235501442
WS,482,0.16275277234181343
WS,483,0.17195037904893176
WS,484,0.16081211730583306
WS,485,0.18529520980319347
WS,486,0.16633333333333333
WS,487,0.1835233541743288
WS,488,0.18014440433212997
WS,489,0.1820503465888362
WS,490,0.1882308562806488
WS,491,0.19126101954771943
WS,492,0.16243489583333334
WS,493,0.18851530034000755
WS,494,0.17030716723549488
WS,495,0.17338429464906185
WS,496,0.17435359888190077
WS,497,0.16616716616716617
WS,498,0.1745365512416929
WS,499,0.17441454037049983
SBM,0,0.43695271453590195
SBM,1,0.4154870940882598
SBM,2,0.4294320137693632
SBM,3,0.412396694214876
SBM,4,0.412396694214876
SBM,5,0.4210970464135021
SBM,6,0.4294320137693632
SBM,7,0.4225232853513971
SBM,8,0.4419840566873339
SBM,9,0.4254049445865303
SBM,10,0.43017241379310345
SBM,11,0.4264957264957265
SBM,12,0.41445182724252494
SBM,13,0.41722408026755853
SBM,14,0.4324090121317158
SBM,15,0.4290627687016337
SBM,16,0.42074198988195616
SBM,17,0.4070146818923328
SBM,18,0.4331597222222222
SBM,19,0.4415929203539823
SBM,20,0.40306946688206785
SBM,21,0.4290627687016337
SBM,22,0.43353605560382275
SBM,23,0.41069958847736626
SBM,24,0.412396694214876
SBM,25,0.4073469387755102
SBM,26,0.4528130671506352
SBM,27,0.41273779983457404
SBM,28,0.4361888111888112
SBM,29,0.412396694214876
SBM,30,0.43657042869641294
SBM,31,0.4309153713298791
SBM,32,0.40016038492381717
SBM,33,0.41968040370058873
SBM,34,0.4577981651376147
SBM,35,0.4250425894378194
SBM,36,0.39540412044374007
SBM,37,0.4254049445865303
SBM,38,0.4339130434782609
SBM,39,0.43054357204486626
SBM,40,0.4415929203539823
SBM,41,0.4565416285452882
SBM,42,0.4388742304309587
SBM,43,0.44434550311665183
SBM,44,0.4528130671506352
SBM,45,0.4447415329768271
SBM,46,0.409688013136289
SBM,47,0.41792294807370184
SBM,48,0.43580786026200874
SBM,49,0.4290627687016337
SBM,50,0.42759211653813195
SBM,51,0.41002465078060807
SBM,52,0.4235993208828523
SBM,53,0.4250425894378194
SBM,54,0.39353312302839116
SBM,55,0.429801894918174
SBM,56,0.4264957264957265
SBM,57,0.44395017793594305
SBM,58,0.447935368043088
SBM,59,0.4257679180887372
SBM,60,0.42431972789115646
SBM,61,0.41722408026755853
SBM,62,0.42431972789115646
SBM,63,0.4235993208828523
SBM,64,0.4312878133102852
SBM,65,0.4361888111888112
SBM,66,0.4154870940882598
SBM,67,0.43733567046450483
SBM,68,0.42832618025751074
SBM,69,0.4246808510638298
SBM,70,0.4228813559322034
SBM,71,0.4225232853513971
SBM,72,0.4475336322869955
SBM,73,0.4083469721767594
SBM,74,0.42324003392705684
SBM,75,0.4331597222222222
SBM,76,0.4268605645851155
SBM,77,0.4151414309484193
SBM,78,0.4309153713298791
SBM,79,0.42038753159224934
SBM,80,0.4447415329768271
SBM,81,0.4350479511769834
SBM,82,0.44954954954954957
SBM,83,0.43203463203463205
SBM,84,0.41036184210526316
SBM,85,0.43810359964881473
SBM,86,0.41652754590984975
SBM,87,0.4214527027027027
SBM,88,0.43657042869641294
SBM,89,0.437719298245614
SBM,90,0.45487693710118504
SBM,91,0.4361888111888112
SBM,92,0.44081272084805656
SBM,93,0.4455357142857143
SBM,94,0.42216582064297803
SBM,95,0.4186241610738255
SBM,96,0.4475336322869955
SBM,97,0.4040485829959514
SBM,98,0.43733567046450483
SBM,99,0.39666136724960255
SBM,100,0.4268605645851155
SBM,101,0.42216582064297803
SBM,102,0.44316163410301956
SBM,103,0.40112540192926044
SBM,104,0.43429068755439515
SBM,105,0.4214527027027027
SBM,106,0.42869415807560135
SBM,107,0.4147963424771405
SBM,108,0.4419840566873339
SBM,109,0.41002465078060807
SBM,110,0.4419840566873339
SBM,111,0.43580786026200874
SBM,112,0.4264957264957265
SBM,113,0.4312878133102852
SBM,114,0.447935368043088
SBM,115,0.4309153713298791
SBM,116,0.40306946688206785
SBM,117,0.43203463203463205
SBM,118,0.42869415807560135
SBM,119,0.4294320137693632
SBM,120,0.4467323187108326
SBM,121,0.4309153713298791
SBM,122,0.42180896027049875
SBM,123,0.42431972789115646
SBM,124,0.4214527027027027
SBM,125,0.43580786026200874
SBM,126,0.43054357204486626
SBM,127,0.447935368043088
SBM,128,0.40112540192926044
SBM,129,0.4519927536231884
SBM,130,0.4254049445865303
SBM,131,0.4210970464135021
SBM,132,0.4151414309484193
SBM,133,0.4272260273972603
SBM,134,0.44316163410301956
SBM,135,0.4239592183517417
SBM,136,0.42003367003367004
SBM,137,0.41376451077943616
SBM,138,0.40048154093097915
SBM,139,0.4154870940882598
SBM,140,0.4272260273972603
SBM,141,0.4056910569105691
SBM,142,0.4324090121317158
SBM,143,0.44434550311665183
SBM,144,0.43657042869641294
SBM,145,0.41652754590984975
SBM,146,0.412056151940545
SBM,147,0.41376451077943616
SBM,148,0.4327840416305291
SBM,149,0.4014481094127112
SBM,150,0.4073469387755102
SBM,151,0.44395017793594305
SBM,152,0.4228813559322034
SBM,153,0.43203463203463205
SBM,154,0.42431972789115646
SBM,155,0.40602115541090317
SBM,156,0.4309153713298791
SBM,157,0.4186241610738255
SBM,158,0.44081272084805656
SBM,159,0.4294320137693632
SBM,160,0.4467323187108326
SBM,161,0.4040485829959514
SBM,162,0.43017241379310345
SBM,163,0.4361888111888112
SBM,164,0.4264957264957265
SBM,165,0.41002465078060807
SBM,166,0.4312878133102852
SBM,167,0.4268605645851155
SBM,168,0.42074198988195616
SBM,169,0.43353605560382275
SBM,170,0.418975650713686
SBM,171,0.43054357204486626
SBM,172,0.41968040370058873
SBM,173,0.42832618025751074
SBM,174,0.42869415807560135
SBM,175,0.4552919708029197
SBM,176,0.4346689895470383
SBM,177,0.4350479511769834
SBM,178,0.4309153713298791
SBM,179,0.43054357204486626
SBM,180,0.4250425894378194
SBM,181,0.42832618025751074
SBM,182,0.44316163410301956
SBM,183,0.4511754068716094
SBM,184,0.4499549143372408
SBM,185,0.4331597222222222
SBM,186,0.4186241610738255
SBM,187,0.4080130825838103
SBM,188,0.3957176843774782
SBM,189,0.4475336322869955
SBM,190,0.4400352733686067
SBM,191,0.43810359964881473
SBM,192,0.44081272084805656
SBM,193,0.41722408026755853
SBM,194,0.43810359964881473
SBM,195,0.4073469387755102
SBM,196,0.4147963424771405
SBM,197,0.4214527027027027
SBM,198,0.43166089965397925
SBM,199,0.45612431444241314
SBM,200,0.41652754590984975
SBM,201,0.3985623003194888
SBM,202,0.4616096207215541
SBM,203,0.4040485829959514
SBM,204,0.41652754590984975
SBM,205,0.412056151940545
SBM,206,0.41687552213868
SBM,207,0.41002465078060807
SBM,208,0.440423654015887
SBM,209,0.39697692919649963
SBM,210,0.40177133655394526
SBM,211,0.4154870940882598
SBM,212,0.4056910569105691
SBM,213,0.426131511528608
SBM,214,0.41171617161716173
SBM,215,0.44316163410301956
SBM,216,0.4361888111888112
SBM,217,0.4225232853513971
SBM,218,0.44355555555555554
SBM,219,0.4186241610738255
SBM,220,0.40935192780968005
SBM,221,0.4339130434782609
SBM,222,0.4290627687016337
SBM,223,0.4294320137693632
SBM,224,0.4415929203539823
SBM,225,0.43203463203463205
SBM,226,0.4141078838174274
SBM,227,0.40901639344262297
SBM,228,0.39291338582677166
SBM,229,0.42324003392705684
SBM,230,0.4327840416305291
SBM,231,0.4309153713298791
SBM,232,0.4327840416305291
SBM,233,0.4536363636363636
SBM,234,0.45076784101174344
SBM,235,0.42431972789115646
SBM,236,0.4475336322869955
SBM,237,0.4331597222222222
SBM,238,0.41722408026755853
SBM,239,0.43695271453590195
SBM,240,0.41171617161716173
SBM,241,0.41968040370058873
SBM,242,0.39291338582677166
SBM,243,0.41618015012510423
SBM,244,0.426131511528608
SBM,245,0.4250425894378194
SBM,246,0.437719298245614
SBM,247,0.41792294807370184
SBM,248,0.4141078838174274
SBM,249,0.44434550311665183
SBM,250,0.4235993208828523
SBM,251,0.41036184210526316
SBM,252,0.43429068755439515
SBM,253,0.4415929203539823
SBM,254,0.41792294807370184
SBM,255,0.4257679180887372
SBM,256,0.4141078838174274
SBM,257,0.43017241379310345
SBM,258,0.40901639344262297
SBM,259,0.4487410071942446
SBM,260,0.4246808510638298
SBM,261,0.4312878133102852
SBM,262,0.44395017793594305
SBM,263,0.4475336322869955
SBM,264,0.39291338582677166
SBM,265,0.4083469721767594
SBM,266,0.42832618025751074
SBM,267,0.44316163410301956
SBM,268,0.43203463203463205
SBM,269,0.4339130434782609
SBM,270,0.4268605645851155
SBM,271,0.4073469387755102
SBM,272,0.4175732217573222
SBM,273,0.42431972789115646
SBM,274,0.4264957264957265
SBM,275,0.426131511528608
SBM,276,0.41652754590984975
SBM,277,0.419327731092437
SBM,278,0.4331597222222222
SBM,279,0.41307947019867547
SBM,280,0.4309153713298791
SBM,281,0.4080130825838103
SBM,282,0.43733567046450483
SBM,283,0.4511754068716094
SBM,284,0.409688013136289
SBM,285,0.4250425894378194
SBM,286,0.45612431444241314
SBM,287,0.4110378912685338
SBM,288,0.4268605645851155
SBM,289,0.42324003392705684
SBM,290,0.43054357204486626
SBM,291,0.43429068755439515
SBM,292,0.43166089965397925
SBM,293,0.43017241379310345
SBM,294,0.43733567046450483
SBM,295,0.43203463203463205
SBM,296,0.4151414309484193
SBM,297,0.427958833619211
SBM,298,0.39951961569255406
SBM,299,0.4524025385312783
SBM,300,0.43695271453590195
SBM,301,0.40016038492381717
SBM,302,0.4331597222222222
SBM,303,0.4350479511769834
SBM,304,0.41273779983457404
SBM,305,0.4350479511769834
SBM,306,0.4400352733686067
SBM,307,0.4616096207215541
SBM,308,0.41652754590984975
SBM,309,0.4047039740470397
SBM,310,0.41652754590984975
SBM,311,0.41069958847736626
SBM,312,0.4324090121317158
SBM,313,0.43695271453590195
SBM,314,0.429801894918174
SBM,315,0.4235993208828523
SBM,316,0.4294320137693632
SBM,317,0.4210970464135021
SBM,318,0.4346689895470383
SBM,319,0.391987431264729
SBM,320,0.4147963424771405
SBM,321,0.4361888111888112
SBM,322,0.42074198988195616
SBM,323,0.42759211653813195
SBM,324,0.4565416285452882
SBM,325,0.4235993208828523
SBM,326,0.41687552213868
SBM,327,0.418975650713686
SBM,328,0.4033953112368634
SBM,329,0.4415929203539823
SBM,330,0.41036184210526316
SBM,331,0.4147963424771405
SBM,332,0.41583333333333333
SBM,333,0.4388742304309587
SBM,334,0.4268605645851155
SBM,335,0.42180896027049875
SBM,336,0.43695271453590195
SBM,337,0.4214527027027027
SBM,338,0.4294320137693632
SBM,339,0.4186241610738255
SBM,340,0.43695271453590195
SBM,341,0.4361888111888112
SBM,342,0.42431972789115646
SBM,343,0.40901639344262297
SBM,344,0.4151414309484193
SBM,345,0.4324090121317158
SBM,346,0.4147963424771405
SBM,347,0.4312878133102852
SBM,348,0.43166089965397925
SBM,349,0.42180896027049875
SBM,350,0.4451382694023194
SBM,351,0.42038753159224934
SBM,352,0.40016038492381717
SBM,353,0.43733567046450483
SBM,354,0.4228813559322034
SBM,355,0.41687552213868
SBM,356,0.41273779983457404
SBM,357,0.42003367003367004
SBM,358,0.426131511528608
SBM,359,0.40602115541090317
SBM,360,0.440423654015887
SBM,361,0.4113767518549052
SBM,362,0.4388742304309587
SBM,363,0.4014481094127112
SBM,364,0.426131511528608
SBM,365,0.4246808510638298
SBM,366,0.43657042869641294
SBM,367,0.4154870940882598
SBM,368,0.41307947019867547
SBM,369,0.43353605560382275
SBM,370,0.4264957264957265
SBM,371,0.41827326068734283
SBM,372,0.4264957264957265
SBM,373,0.4519927536231884
SBM,374,0.41618015012510423
SBM,375,0.42216582064297803
SBM,376,0.4264957264957265
SBM,377,0.4250425894378194
SBM,378,0.41722408026755853
SBM,379,0.4246808510638298
SBM,380,0.43657042869641294
SBM,381,0.45076784101174344
SBM,382,0.4210970464135021
SBM,383,0.4392605633802817
SBM,384,0.45737855178735104
SBM,385,0.4290627687016337
SBM,386,0.41722408026755853
SBM,387,0.44633273703041143
SBM,388,0.4511754068716094
SBM,389,0.42003367003367004
SBM,390,0.41722408026755853
SBM,391,0.41069958847736626
SBM,392,0.43203463203463205
SBM,393,0.4147963424771405
SBM,394,0.41792294807370184
SBM,395,0.42180896027049875
SBM,396,0.45695970695970695
SBM,397,0.43203463203463205
SBM,398,0.429801894918174
SBM,399,0.43429068755439515
SBM,400,0.4073469387755102
SBM,401,0.4392605633802817
SBM,402,0.42216582064297803
SBM,403,0.4257679180887372
SBM,404,0.4427684117125111
SBM,405,0.41722408026755853
SBM,406,0.4225232853513971
SBM,407,0.4151414309484193
SBM,408,0.440423654015887
SBM,409,0.4154870940882598
SBM,410,0.42759211653813195
SBM,411,0.39075959279561473
SBM,412,0.40241935483870966
SBM,413,0.45322434150772023
SBM,414,0.4294320137693632
SBM,415,0.4361888111888112
SBM,416,0.4346689895470383
SBM,417,0.4246808510638298
SBM,418,0.41827326068734283
SBM,419,0.4331597222222222
SBM,420,0.40177133655394526
SBM,421,0.4324090121317158
SBM,422,0.4154870940882598
SBM,423,0.43733567046450483
SBM,424,0.41792294807370184
SBM,425,0.43733567046450483
SBM,426,0.4235993208828523
SBM,427,0.43733567046450483
SBM,428,0.43810359964881473
SBM,429,0.3880248833592535
SBM,430,0.43017241379310345
SBM,431,0.41036184210526316
SBM,432,0.4050324675324675
SBM,433,0.4423758865248227
SBM,434,0.4264957264957265
SBM,435,0.43810359964881473
SBM,436,0.4186241610738255
SBM,437,0.43695271453590195
SBM,438,0.409688013136289
SBM,439,0.429801894918174
SBM,440,0.4388742304309587
SBM,441,0.4459338695263628
SBM,442,0.4309153713298791
SBM,443,0.4073469387755102
SBM,444,0.41171617161716173
SBM,445,0.4324090121317158
SBM,446,0.41273779983457404
SBM,447,0.43166089965397925
SBM,448,0.39384372533543804
SBM,449,0.427958833619211
SBM,450,0.4250425894378194
SBM,451,0.4134217067108534
SBM,452,0.4257679180887372
SBM,453,0.419327731092437
SBM,454,0.41652754590984975
SBM,455,0.42216582064297803
SBM,456,0.4384885764499121
SBM,457,0.4455357142857143
SBM,458,0.41827326068734283
SBM,459,0.44395017793594305
SBM,460,0.40274414850686036
SBM,461,0.419327731092437
SBM,462,0.39760956175298806
SBM,463,0.4264957264957265
SBM,464,0.4151414309484193
SBM,465,0.4388742304309587
SBM,466,0.440423654015887
SBM,467,0.41171617161716173
SBM,468,0.4346689895470383
SBM,469,0.42324003392705684
SBM,470,0.412056151940545
SBM,471,0.41722408026755853
SBM,472,0.4339130434782609
SBM,473,0.418975650713686
SBM,474,0.412396694214876
