node,degree,degree_centrality,closeness_centrality,betweenness_centrality,pagerank,E,O,A,C,N,community
161,16,0.03206412825651302,0.4040485829959514,163.365327916223,0.0015005342418535547,0.28257505198085164,0.07829501983132023,0.11522198105171963,0.19657973363465164,0.7874042438862057,1
162,23,0.04609218436873747,0.43017241379310345,384.76635232182986,0.0020283497441790084,0.5622363356540154,0.5649753954031231,0.2640471891830382,0.633080015691634,0.5804896069963236,1
163,26,0.052104208416833664,0.4361888111888112,478.3373394651671,0.002262640100327296,0.6493574826932195,0.5900465498225903,0.1228226949388446,0.6977240251078515,0.6630264567165602,1
164,25,0.050100200400801605,0.4264957264957265,345.51458701257104,0.002172414257362492,0.5942519209266615,0.39605565144521176,0.42741810158411747,0.5170232865710694,0.49763395242132025,1
165,19,0.03807615230460922,0.41002465078060807,225.92168643655666,0.00173140256635064,0.40017343208512607,0.2826173972249036,0.3042149474522847,0.37443832985948655,0.7008661383468672,1
166,21,0.04208416833667335,0.4312878133102852,317.51233483405593,0.001863204881472093,0.47149187941219445,0.2821902174848626,0.07296666872069187,0.5553143495382047,0.7197801150490617,1
167,25,0.050100200400801605,0.4268605645851155,377.3320883794816,0.002172292957446812,0.71543795948674,0.49455606424528903,0.17987129039125666,0.4873001995786336,0.6064716342692417,1
168,18,0.036072144288577156,0.42074198988195616,240.88436508590283,0.001649767915615759,0.24410542414440697,0.16907047880650913,0.20540381585152312,0.5040959179128663,0.7286078576130093,1
169,28,0.056112224448897796,0.43353605560382275,529.4692491432567,0.0024156979143588404,0.7649360309176017,0.6908025439379242,0.3037828732851201,0.6320806160037176,0.5342846248814601,1
170,24,0.04809619238476954,0.418975650713686,307.4287105092968,0.0020946759251936798,0.5598692536801789,0.3015772827331156,0.45543421218464436,0.4040621046899847,0.466296862180349,1
171,26,0.052104208416833664,0.43054357204486626,403.2012735983509,0.002251998591913964,0.7711091408838824,0.49699724886492974,0.3497305734304817,0.5510302318243248,0.42930917001047864,1
172,21,0.04208416833667335,0.41968040370058873,261.26678349010484,0.0018680470913916328,0.4653952569882368,0.23083008804300248,0.38444518493510704,0.4352676391902405,0.5681926696551063,1
173,21,0.04208416833667335,0.42832618025751074,276.9603448587266,0.0018589632252515194,0.3282276111804209,0.273596350574169,0.4163897569767552,0.536593040612303,0.5146305822100399,1
174,25,0.050100200400801605,0.42869415807560135,400.4132923239955,0.0021658277969063312,0.6316286567505586,0.5710154448000233,0.3212706656664901,0.5968579428933818,0.4345587439753831,1
175,29,0.05811623246492986,0.4552919708029197,641.7510569512027,0.0024638309815391557,0.7982344613653549,0.8802726489159484,0.19084288356728024,0.9064006723081071,0.49175179149183257,1
176,25,0.050100200400801605,0.4346689895470383,390.9034014061469,0.0021649062458212213,0.6707153041881847,0.4916435197058738,0.2266049791119074,0.6186098360346571,0.6868644735144903,1
177,23,0.04609218436873747,0.4350479511769834,377.30739933173476,0.0020122866378554593,0.5965729535616269,0.36704105936627124,0.23847498690527658,0.650191825278587,0.6849620546925816,1
178,23,0.04609218436873747,0.4309153713298791,332.96694296051953,0.002007150748016334,0.5258635659644378,0.41531213478295065,0.11925961973000807,0.7122947536465187,0.6318630900415557,1
179,25,0.050100200400801605,0.43054357204486626,354.1688337274229,0.0021596146462368694,0.5872611474385446,0.3912574159786577,0.4382560831783965,0.49783447513038603,0.4572914731094394,1
180,23,0.04609218436873747,0.4250425894378194,341.52819822131283,0.002030279377241624,0.5238528947735646,0.3530508969276975,0.4403572122949779,0.5324434308297504,0.5197309099445359,1
181,23,0.04609218436873747,0.42832618025751074,325.87501712381436,0.002009329436629895,0.5723865734464932,0.4071984001819819,0.4505611526052276,0.5884821564228707,0.45818257618412606,1
182,26,0.052104208416833664,0.44316163410301956,422.8315510768546,0.002223536933560246,0.6786993584951374,0.5034815603988443,0.21714413086891132,0.8331835421672956,0.5436114656579465,1
183,30,0.06012024048096192,0.4511754068716094,514.8574908030588,0.002521719625229849,0.8296414997911763,0.7653619956487501,0.3661668714781438,0.9011667210509671,0.46816106082064723,1
184,33,0.06613226452905811,0.4499549143372408,624.1313301491799,0.002762466645221009,0.9877097840229732,0.8188163739113967,0.5489887418825514,0.8958638841837008,0.21912331510061417,1
185,24,0.04809619238476954,0.4331597222222222,370.5481547307084,0.0020893798821303667,0.5507514749678826,0.42232149225495147,0.21249081397787514,0.5827934417299293,0.5792605985608589,1
186,21,0.04208416833667335,0.4186241610738255,294.79218388348653,0.0018858120829619788,0.48248811882847575,0.25503345380788917,0.28580010278987233,0.43562595974822105,0.7081184436153936,1
187,18,0.036072144288577156,0.4080130825838103,204.33612429521799,0.0016438629598333478,0.3230830304363325,0.18218984802043953,0.3945117871949041,0.27571200774292787,0.7041495418224868,1
188,17,0.03406813627254509,0.3957176843774782,143.12319153028864,0.0015759259267635094,0.26809384653243024,0.0432869054980356,0.33519835818657756,0.16231067883910474,0.6587361247691035,1
189,29,0.05811623246492986,0.4475336322869955,574.1185380684082,0.0024754410756924754,0.8451336039574019,0.8196020288649198,0.16005533863925672,0.8939319317326846,0.48016386928607535,1
190,27,0.05410821643286573,0.4400352733686067,427.2294935531407,0.002301530693120982,0.6920241875912548,0.5217847862027386,0.41701836863517694,0.6559303500516775,0.4081014638646597,1
191,27,0.05410821643286573,0.43810359964881473,520.9381687321085,0.002323702604545928,0.6772422858760183,0.6749010766789103,0.23346780696721361,0.6797258821654367,0.5065792458178442,1
192,25,0.050100200400801605,0.44081272084805656,417.04767801778775,0.002158974847011101,0.6085173885511823,0.4626933742938384,0.22384886644916482,0.6765591945224811,0.5599372772341868,1
193,20,0.04008016032064128,0.41722408026755853,245.7311460742689,0.0017967764377012888,0.37773591066632906,0.20970527782824408,0.2909078224324157,0.529206808774146,0.6277971670032649,1
194,28,0.056112224448897796,0.43810359964881473,448.86309941577014,0.002394813497005016,0.7891989863013664,0.6348254578832444,0.3021278315614636,0.7960227859126883,0.4901845236803104,1
195,19,0.03807615230460922,0.4073469387755102,195.25625106296633,0.0017216404371931352,0.3333075785419159,0.1614385915279175,0.3793490721102575,0.19522764695802797,0.6800755464676276,1
196,19,0.03807615230460922,0.4147963424771405,196.28600486804936,0.0017105593159294618,0.39979207628908153,0.1507206785833561,0.2780848793889105,0.35706115044785963,0.7052055974758967,1
197,21,0.04208416833667335,0.4214527027027027,309.629371529515,0.0018790011708795496,0.3955690975041509,0.399898248616138,0.10026307014196648,0.4231882646771255,0.6842163173955323,1
198,23,0.04609218436873747,0.43166089965397925,409.7941020346861,0.002037876257846321,0.5593126026060309,0.4449089156762115,0.12025634713944049,0.5928266172048176,0.6777282540741639,1
199,30,0.06012024048096192,0.45612431444241314,588.9962813025879,0.002524106063577502,0.8751853011134032,0.8725694741653183,0.28380497129662785,0.9797143085465687,0.44904092904509607,1
200,19,0.03807615230460922,0.41652754590984975,297.04701210757406,0.0017543394964278712,0.4508583594645597,0.30446719661284116,0.04741293755660593,0.3057516779821009,0.8259771499586528,1
201,18,0.036072144288577156,0.3985623003194888,148.4465567686648,0.001651534290874243,0.3764908305408309,0.0,0.540883275954744,0.15725076556985507,0.6256936259767026,1
202,32,0.06412825651302605,0.4616096207215541,705.1910582231857,0.0026822961799626813,0.9386892342278516,0.9488022725875574,0.24145732977306567,1.0,0.44449725466234224,1
203,16,0.03206412825651302,0.4040485829959514,156.1546296419536,0.001496018404307969,0.16202716426068164,0.11556489667316767,0.46785915903037756,0.20622904531701966,0.6844285163711241,1
204,19,0.03807615230460922,0.41652754590984975,248.03815201737976,0.001721162996100051,0.4430522969202912,0.2535775392722377,0.2666365172255547,0.3667617606832022,0.5711176497532126,1
205,20,0.04008016032064128,0.412056151940545,269.9660132168306,0.0018043253524446144,0.35803470493370537,0.3246183469112747,0.3488819236038007,0.35146747043859006,0.5683788021301213,1
206,20,0.04008016032064128,0.41687552213868,271.79658449915485,0.0018006600309111059,0.4091005308428644,0.2662682997472462,0.20757215531356504,0.2958761288690359,0.6179956052354065,1
207,19,0.03807615230460922,0.41002465078060807,212.19466297269912,0.0017190892682514784,0.3453139118804731,0.2630782549796948,0.2932567667032887,0.24033423824623476,0.6979125363708406,1
208,29,0.05811623246492986,0.440423654015887,456.7163925273857,0.0024555286986221213,0.8301891064571182,0.550705319545795,0.4650064815166646,0.7181278965176248,0.45937715574423393,1
209,15,0.03006012024048096,0.39697692919649963,101.77145854653565,0.0014151901676952962,0.1546222212393909,0.0,0.9484811799583808,0.040653993894327625,0.4106231850173131,1
210,17,0.03406813627254509,0.40177133655394526,188.25554302824483,0.0015856344015112527,0.27326093307622734,0.27004994786927433,0.19164284220384503,0.30579454744912093,0.7766248840359519,1
211,20,0.04008016032064128,0.4154870940882598,251.73249668000602,0.0018033600542253965,0.40011646112277993,0.18572177138048407,0.2940730223063728,0.31653560857010005,0.680169317093823,1
212,18,0.036072144288577156,0.4056910569105691,198.06529870550946,0.0016539705452913607,0.34548691615788285,0.10676360239327655,0.31745357579278527,0.23226118653566585,0.7983680978987294,1
213,22,0.04408817635270541,0.426131511528608,349.204377355718,0.001955676529331758,0.44700752792784615,0.33776491046714197,0.027937200497757955,0.5161170386582788,0.7948701463563755,1
214,16,0.03206412825651302,0.41171617161716173,192.11599834514922,0.0015007281230961368,0.23735421748744986,0.10281407799022509,0.11755994405216216,0.3286280718926549,0.8706774585045463,1
215,28,0.056112224448897796,0.44316163410301956,476.88637905315915,0.002376026611824354,0.7753425946045853,0.6200314146328354,0.22055432995289523,0.7604549046868522,0.4095189121585825,1
216,28,0.056112224448897796,0.4361888111888112,517.1245857131341,0.002396846267891106,0.6936755892398273,0.7451710635232272,0.3876609591402972,0.6679114445249976,0.45949291411876625,1
217,22,0.04408817635270541,0.4225232853513971,275.94400799207534,0.0019335311758912664,0.47717020567884977,0.29085307573709623,0.17755547542895977,0.5248202047332825,0.6482272571048248,1
218,27,0.05410821643286573,0.44355555555555554,470.68304276950704,0.002313602078537969,0.7128346724680978,0.60451270225845,0.25929597443108393,0.7360574591340716,0.5180897958123016,1
219,20,0.04008016032064128,0.4186241610738255,228.72089616333713,0.0017890971580570003,0.41000924110700976,0.2757761946863073,0.4024032892625209,0.5263892421090763,0.6449586423351885,1
220,18,0.036072144288577156,0.40935192780968005,215.44151088707537,0.0016619496855821152,0.38597264921636776,0.10748194317157371,0.28474456768719836,0.3895074268515228,0.7616902886790129,1
221,29,0.05811623246492986,0.4339130434782609,499.97182102090613,0.002466137942642278,0.8098112355141855,0.6406177606621638,0.5071176982415303,0.5816433359214082,0.345383622083098,1
222,20,0.04008016032064128,0.4290627687016337,302.090155008762,0.0017910175836759682,0.403026722743718,0.3592037075183686,0.25500638945550036,0.5767029149996455,0.606268918329902,1
223,24,0.04809619238476954,0.4294320137693632,368.72119739295954,0.0020915352651259492,0.5994910407759789,0.44833177012542497,0.31999800828348,0.5693775601613807,0.5235089262834282,1
224,28,0.056112224448897796,0.4415929203539823,557.9648395689333,0.0024165624202587004,0.6950409601600619,0.7151118858875308,0.13921832736019124,0.638216841655719,0.4653109616099849,1
225,25,0.050100200400801605,0.43203463203463205,398.92455375660995,0.002172090123919708,0.6913466748637904,0.549799097586582,0.26898220677582274,0.6110778910438076,0.5323133148225596,1
226,19,0.03807615230460922,0.4141078838174274,218.96647679697273,0.0017156795486949403,0.35829241390821953,0.29011189291474093,0.31233850241043687,0.39318596040813786,0.8276213834739963,1
227,17,0.03406813627254509,0.40901639344262297,208.12519304518895,0.0015790534256984697,0.20149504822338554,0.25592386916712356,0.2548171914767544,0.27200317724755624,0.7760898560441429,1
228,13,0.026052104208416832,0.39291338582677166,103.07575814959866,0.001275769745852735,0.029375804598153255,0.0,0.40097903358123443,0.08417660871457605,0.8031716747185876,1
229,24,0.04809619238476954,0.42324003392705684,338.15631733614725,0.002100270477768328,0.573352760293466,0.36624154148224664,0.3780162286546746,0.48248832997011193,0.5486215478114679,1
230,24,0.04809619238476954,0.4327840416305291,387.34070429212665,0.002090156765180103,0.6151956677807006,0.5140450548051189,0.21653415300723144,0.5611764261910812,0.5215354425892528,1
231,22,0.04408817635270541,0.4309153713298791,352.0290162888677,0.001935089505725574,0.47845088350926146,0.44053198742980254,0.12740770693604375,0.5907398969137789,0.646744693718576,1
232,22,0.04408817635270541,0.4327840416305291,302.6662304206651,0.0019275247222201653,0.458119688592281,0.36405977011329566,0.13044810993621317,0.6366285604774441,0.49237691674884354,1
233,26,0.052104208416833664,0.4536363636363636,488.7442058823598,0.0022333894305111624,0.6703242921171002,0.6509604555093707,0.0963724754917149,0.887270800541663,0.6110766054163462,1
234,29,0.05811623246492986,0.45076784101174344,592.2815862470303,0.0024649715388184727,0.8171785118367403,0.7869478808133747,0.20697922897009274,0.8311326863576964,0.4844400006348452,1
235,21,0.04208416833667335,0.42431972789115646,271.769154629695,0.001842795536828446,0.4637672038780296,0.2766283524292209,0.27461154365213514,0.5740935876774707,0.6859717486046135,1
236,29,0.05811623246492986,0.4475336322869955,585.1531116100887,0.0024652692811546312,0.806864716009503,0.7399072492339902,0.1629481214342826,0.7914453953863857,0.5587072159784854,1
237,29,0.05811623246492986,0.4331597222222222,471.3319454321558,0.002476145100360617,0.8337671278954294,0.6760639218613571,0.17799406859699918,0.5832134994547535,0.4208060009669117,1
238,18,0.036072144288577156,0.41722408026755853,217.36422806979766,0.001637532227301147,0.3352659650183522,0.161524506681629,0.2200264855103395,0.4140653054644712,0.7931698154636438,1
239,26,0.052104208416833664,0.43695271453590195,429.2878629618914,0.0022479570005905533,0.7279179326053736,0.5256710704245018,0.32023293705855504,0.6464448565649467,0.5341456525456563,1
240,19,0.03807615230460922,0.41171617161716173,212.6446228845572,0.0017258578076977716,0.309343361341363,0.15428982816218165,0.33320502153801473,0.32668758983429236,0.5835526644679223,1
241,18,0.036072144288577156,0.41968040370058873,241.54185977435762,0.001641337643641713,0.28442936757509096,0.22751361050342445,0.1713789390836785,0.5245125072464663,0.7872552315719888,1
242,12,0.02404809619238477,0.39291338582677166,92.87613660922403,0.001195236460293633,0.07048134831033158,0.0,0.21522674020071822,0.13847358723969952,0.9440554635097484,1
243,22,0.04408817635270541,0.41618015012510423,244.9000252606145,0.001932158538833004,0.5529568194284816,0.19075671589529758,0.6402531925197227,0.36986613211594305,0.48608520605845856,1
244,27,0.05410821643286573,0.426131511528608,369.7438497062712,0.002322637602555839,0.7862196752784851,0.4106652002911515,0.349707884638066,0.531183266042711,0.4390580186394483,1
245,24,0.04809619238476954,0.4250425894378194,336.07413793203693,0.0020832368885347896,0.6113423587663112,0.36899139507998946,0.3922021298806158,0.5544337751976063,0.6044559187355463,1
246,27,0.05410821643286573,0.437719298245614,430.50846762843565,0.0023040831792395136,0.7035363767981813,0.5149005228223018,0.4035654809229958,0.627063119939608,0.5140329464539137,1
247,22,0.04408817635270541,0.41792294807370184,232.02194986880582,0.0019346254172948653,0.480751206973369,0.2904867214070664,0.4057742335911227,0.44195843541569785,0.5328830345909302,1
248,19,0.03807615230460922,0.4141078838174274,250.99711600672347,0.0017304675286302577,0.35761993234695344,0.292704612135663,0.21067433488203322,0.39015707289744816,0.7544110344859444,1
249,28,0.056112224448897796,0.44434550311665183,498.0422736382994,0.002392263479502605,0.7341442825194316,0.6687481570868246,0.2666304881641317,0.7578262228635279,0.467513043398457,1
250,22,0.04408817635270541,0.4235993208828523,303.9857268657184,0.0019354725990753682,0.5048148034495568,0.34342870214132853,0.35931419539552434,0.5408108792041803,0.5456396463020337,2
251,18,0.036072144288577156,0.41036184210526316,196.95255232709243,0.001642591781135636,0.318174431872918,0.2050328528530318,0.156709471167238,0.3877078912916113,0.7564523801061016,2
252,24,0.04809619238476954,0.43429068755439515,382.1812261096566,0.0020839360013439963,0.6433565871985563,0.5124804903053035,0.1747363923189527,0.555103749174345,0.6153683435624986,2
253,29,0.05811623246492986,0.4415929203539823,516.062707721014,0.0024639266073191637,0.8261123153690784,0.5755727148060357,0.44708781115613627,0.7091884243279075,0.42167683592481575,2
254,20,0.04008016032064128,0.41792294807370184,225.53737968499408,0.0017857912380238805,0.44779691029258195,0.268455440411535,0.5012518793849562,0.4022571308513656,0.47396390745482775,2
255,25,0.050100200400801605,0.4257679180887372,329.98463211113165,0.0021616484427901695,0.6765141991204217,0.4382984716753561,0.3858927967934533,0.4609795893424577,0.5053230584332669,2
256,20,0.04008016032064128,0.4141078838174274,240.25139327061996,0.0017997632286716016,0.41691986211656074,0.2954638932024475,0.2684875307572029,0.31466929158367607,0.5629721472492513,2
257,25,0.050100200400801605,0.43017241379310345,385.3909034205343,0.002184499167813761,0.589874700696593,0.577038109307865,0.43581481101564923,0.5655155137564715,0.4708049718827664,2
258,18,0.036072144288577156,0.40901639344262297,220.68186488599616,0.0016564227244981137,0.2748426792480806,0.17875307021484957,0.17203698614929752,0.2995642390499047,0.7165973963191329,2
259,31,0.06212424849699399,0.4487410071942446,615.322954248608,0.0026202958310639975,0.9896374282946331,0.8559386499068111,0.26473753250009124,0.8364763276154268,0.3994442224895796,2
260,24,0.04809619238476954,0.4246808510638298,352.1445496874093,0.0021065959418372047,0.5882581404009759,0.4096830278831415,0.29001689568959205,0.5462398533068547,0.42611682992767547,2
261,26,0.052104208416833664,0.4312878133102852,453.9229986021395,0.0022599558205161577,0.7525541410992108,0.5646683806235109,0.14165046320375824,0.6120440910060261,0.593864860047925,2
262,29,0.05811623246492986,0.44395017793594305,600.2633754448702,0.002475440044983808,0.7615466416436558,0.8446273709011547,0.2230987843616538,0.7589954925435362,0.3834057175729967,2
263,30,0.06012024048096192,0.4475336322869955,649.5033189017406,0.0025620971210896927,0.861030826004634,0.846560153131372,0.30144959949387784,0.8158473017743417,0.37633591076968104,2
264,14,0.028056112224448898,0.39291338582677166,113.070155137266,0.0013537775540258547,0.1370748739250763,0.013992078117291293,0.48063421905890985,0.05817039848407107,0.6703072299162398,2
265,18,0.036072144288577156,0.4083469721767594,211.4395532145461,0.0016501942657401766,0.2971550941309453,0.17334694741368334,0.21828758200546694,0.20742429303712306,0.7479718325283944,2
266,23,0.04609218436873747,0.42832618025751074,361.06541423635133,0.0020291612486627707,0.5358125006644161,0.5150790927889317,0.3399442149448435,0.5695258027057255,0.5268767479747294,2
267,29,0.05811623246492986,0.44316163410301956,503.7626646017669,0.0024657302594795214,0.7985415543234764,0.6125617501041681,0.30701060788860457,0.8192045278268302,0.4843212579583253,2
268,22,0.04408817635270541,0.43203463203463205,305.2422810302643,0.0019318604977352758,0.4634819361028229,0.2689904237788946,0.13378665329584935,0.58039114883664,0.6691674232413589,2
269,22,0.04408817635270541,0.4339130434782609,342.20894966000657,0.0019335963668050606,0.5297996731622336,0.4138015558328337,0.28124617551859893,0.643343985452616,0.5969675508235781,2
270,25,0.050100200400801605,0.4268605645851155,342.6529060390414,0.002159301186344738,0.696492080393704,0.3510328126866712,0.46768868487240844,0.4835894948956049,0.5375951594590715,2
271,21,0.04208416833667335,0.4073469387755102,216.6906450934382,0.0018795164714794006,0.5414611123764368,0.24042832108231943,0.24512654003051215,0.33251579242439183,0.5487328919546728,2
272,18,0.036072144288577156,0.4175732217573222,234.1145199191968,0.0016471556975585018,0.2857958994109091,0.28568551064680137,0.054551019874979796,0.4686704959518052,0.9176463825107785,2
273,23,0.04609218436873747,0.42431972789115646,351.3542797740484,0.002018351538925821,0.46975315823451463,0.41812713546208613,0.19394937132751403,0.6077761913738426,0.502086288268295,2
274,24,0.04809619238476954,0.4264957264957265,357.16376241278124,0.0021010571384756783,0.5214464020361721,0.5290162321025338,0.22821485397112587,0.5134401499002773,0.6174945383374386,2
275,21,0.04208416833667335,0.426131511528608,266.92691158685403,0.001852506530602107,0.4521619430262217,0.27595724300302693,0.28785992009614536,0.5850976762962851,0.6176624505044099,2
276,19,0.03807615230460922,0.41652754590984975,235.35621223962823,0.0017240574127556961,0.3305899245737964,0.1259851129254105,0.16630413602724403,0.37905117392157145,0.6762726420090553,2
277,21,0.04208416833667335,0.419327731092437,298.91609300605575,0.001875525132847735,0.42748578718289965,0.2505607888505549,0.17432371968596672,0.48387916432307054,0.6789873670560566,2
278,25,0.050100200400801605,0.4331597222222222,421.42960126825466,0.0021692320819719432,0.5998077870566182,0.4974866762243044,0.3190958210535075,0.6063800053109262,0.5951723587120431,2
279,18,0.036072144288577156,0.41307947019867547,205.14665800762614,0.0016430828381823334,0.26049293812572505,0.16729694048889987,0.13454565664611742,0.27715403581284304,0.7945102914506765,2
280,23,0.04609218436873747,0.4309153713298791,312.71177751349,0.0020095621847025986,0.5440460208622495,0.4170492720525331,0.23108578769471005,0.4711997899822057,0.5340786705501064,2
281,19,0.03807615230460922,0.4080130825838103,222.46821907444092,0.0017219004202827005,0.32824524076434797,0.3050696761908954,0.32452396360283964,0.2982837899378801,0.6646109593903106,2
282,29,0.05811623246492986,0.43733567046450483,488.9183526975756,0.0024571682754796786,0.8637138634876647,0.5490117149723577,0.37368094369578986,0.6284521855024873,0.39933114759697635,2
283,30,0.06012024048096192,0.4511754068716094,546.2807459204106,0.0025308732950849572,0.8421557541525453,0.7115210255456151,0.23552989013731518,0.8848137066458386,0.42937799500244034,2
284,18,0.036072144288577156,0.409688013136289,213.5835840601087,0.0016522855524962886,0.23877388928556217,0.27144633674605306,0.14708679772007333,0.2502095649239181,0.7355085644025086,2
285,25,0.050100200400801605,0.4250425894378194,406.02011587948056,0.002186405109348614,0.6272292198789009,0.4669539183820042,0.19339223367357952,0.4479793750025688,0.5708935577163397,2
286,32,0.06412825651302605,0.45612431444241314,665.559304006413,0.0026756528821843388,0.9315592785554215,0.9143025973160217,0.2611116782360532,0.8751540782945909,0.37198257158015596,2
287,20,0.04008016032064128,0.4110378912685338,227.09433281856124,0.0018023699539766712,0.36439761135099397,0.25158731852070293,0.6085080935701184,0.3653673391788172,0.6019119371730908,2
288,21,0.04208416833667335,0.4268605645851155,315.9041558711384,0.001866753649890494,0.4682048650300829,0.3400665935686048,0.10281437989429527,0.5356636517680632,0.6329996460074417,2
289,21,0.04208416833667335,0.42324003392705684,258.00191417018124,0.0018574374790462508,0.5314125991190559,0.23687578229859055,0.2150009368166104,0.4816570934334144,0.6824836461126482,2
290,25,0.050100200400801605,0.43054357204486626,408.2473180189069,0.0021706497651852795,0.6941453124244293,0.5796188951844222,0.24147283964656552,0.6542354895399762,0.6052548859109496,2
291,26,0.052104208416833664,0.43429068755439515,438.64184170223655,0.002234475006980949,0.657499463501193,0.5508127214891189,0.31653540822286286,0.670110691475108,0.45102672257837373,2
292,24,0.04809619238476954,0.43166089965397925,377.09268888367507,0.0020987489747936886,0.5928566637242318,0.4020442476034645,0.1191854608756128,0.4853195077546184,0.5289408642648581,2
293,23,0.04609218436873747,0.43017241379310345,382.60275440403797,0.002029600410101368,0.5082099004080979,0.45618381883215214,0.16061781621970828,0.6086052785783967,0.6575674024121408,2
294,25,0.050100200400801605,0.43733567046450483,443.785002634778,0.002171410915820069,0.6591861311549796,0.5277306715608123,0.18643357353748374,0.727879844916693,0.6495938603330572,2
295,25,0.050100200400801605,0.43203463203463205,406.9476184314344,0.002163154062867106,0.6168357123586253,0.4959203258586683,0.27404077259907844,0.5660378102012041,0.5372557906378794,2
296,22,0.04408817635270541,0.4151414309484193,238.8105734273588,0.001943755618862577,0.46703246418814337,0.27994340285699615,0.30056695979829007,0.3322595820381884,0.6764085024207525,2
297,25,0.050100200400801605,0.427958833619211,353.6967627832624,0.0021642033223620107,0.6040827480255595,0.32112511452910436,0.3693400142494396,0.5115007444685298,0.5413560720747581,2
298,15,0.03006012024048096,0.39951961569255406,112.69427978654547,0.0014117048989912267,0.24150182425696579,0.10944826457958251,0.3235258891875748,0.1904686660789033,0.6515257101829646,2
299,33,0.06613226452905811,0.4524025385312783,703.7110042117927,0.002765671683716404,1.0,0.892942642511713,0.3681492405269083,0.8319548887253669,0.37508781710345074,2
300,29,0.05811623246492986,0.43695271453590195,547.5899095022057,0.0024788808007464346,0.7489332858229985,0.7765496792959241,0.3120706817462281,0.660541930500477,0.443836553340694,2
301,16,0.03206412825651302,0.40016038492381717,177.8066347660355,0.0015218483143897518,0.23254421261640829,0.10497203973986996,0.12242743943750767,0.1662256430829741,0.8649332947224359,2
302,23,0.04609218436873747,0.4331597222222222,346.76721958607465,0.0020019688644254737,0.6020202857276507,0.39652100850385097,0.32194348465834294,0.6447349708379818,0.5393228065623737,2
303,27,0.05410821643286573,0.4350479511769834,426.56641595264864,0.0023145757410731275,0.7659054269011047,0.6734414949024059,0.3870099920002526,0.5755195832494868,0.406378606556752,2
304,20,0.04008016032064128,0.41273779983457404,204.85199921355215,0.0017927308197137975,0.38248672696550934,0.13785374992878824,0.2559467364666465,0.33947596403906577,0.6369752003682609,2
305,25,0.050100200400801605,0.4350479511769834,403.1183303552345,0.0021633418410672623,0.616274788644149,0.4576783992384549,0.39317948441550743,0.6575817357003512,0.6628662198604455,2
306,27,0.05410821643286573,0.4400352733686067,433.0537883909562,0.0023024303699250887,0.7923926405053399,0.541120705559976,0.2546518949161092,0.7123771565769604,0.5334235167010196,2
307,32,0.06412825651302605,0.4616096207215541,716.8380931103598,0.0026799579428993113,0.9968763439460435,1.0,0.16944250072482495,0.9760180028692609,0.49463501291524914,2
308,20,0.04008016032064128,0.41652754590984975,229.84747336323426,0.00179306093322754,0.45636159515475155,0.24300247405643083,0.16622857458832851,0.38804933132716696,0.6322594229826894,2
309,17,0.03406813627254509,0.4047039740470397,157.20787845936678,0.0015741181912585392,0.20129210875289444,0.14174952990241751,0.5969766835319679,0.2275477351826704,0.6067714990750577,2
310,21,0.04208416833667335,0.41652754590984975,271.2870522625922,0.0018700635002146728,0.5315500120468696,0.2359760961241965,0.34279954287365716,0.4000639973870854,0.6268894272267416,2
311,19,0.03807615230460922,0.41069958847736626,259.78444711732163,0.0017449838005556416,0.4778730016023271,0.20962661432310575,0.19915961989495368,0.26308253007456023,0.7684865414038048,2
312,24,0.04809619238476954,0.4324090121317158,324.205331352695,0.0020785933853081336,0.597567725849084,0.3084842689870042,0.47957262029589587,0.6687980048331043,0.4339751056536588,2
313,28,0.056112224448897796,0.43695271453590195,478.9338180342517,0.002401939609280409,0.6829646657068682,0.5877969946412005,0.3802589353319749,0.6468146554308521,0.3789603584531877,2
314,26,0.052104208416833664,0.429801894918174,384.2973050197675,0.0022417012993316103,0.756373208613111,0.44459487903212624,0.34460988755053823,0.6437210566635003,0.4280924746710869,2
315,21,0.04208416833667335,0.4235993208828523,270.55197198284,0.0018648779285965827,0.4040742084988981,0.24611949419995724,0.38784543908834057,0.4654726449596576,0.5729624292138886,2
316,23,0.04609218436873747,0.4294320137693632,362.2308564255479,0.002024399911517014,0.520166503547975,0.4355377102953307,0.22841609484861058,0.6304198850832831,0.7314113907090549,2
317,22,0.04408817635270541,0.4210970464135021,300.48329500722264,0.0019419615826430133,0.5745770460823973,0.2861108156011716,0.17922063793152973,0.4216974519415721,0.7094171302292273,2
318,26,0.052104208416833664,0.4346689895470383,486.1599176374726,0.0022544518154775906,0.6355656846466067,0.6756803789326904,0.06802007013742112,0.7136632956070392,0.6051850868455593,2
319,15,0.03006012024048096,0.391987431264729,107.24149912845667,0.0014315034037010591,0.2194086038203587,0.0,0.3285390658226275,0.13311012455795088,0.7639486432851594,2
320,20,0.04008016032064128,0.4147963424771405,215.66744581718854,0.0017859415464439917,0.4599937645612634,0.2094251225179759,0.7146194353855565,0.3096868390691022,0.40604751318375343,2
321,31,0.06212424849699399,0.4361888111888112,507.19941314116727,0.002609977598141895,0.9254702997272464,0.628071526504106,0.5208166391091106,0.6393218333099374,0.3590188657591789,2
322,22,0.04408817635270541,0.42074198988195616,300.73117290277963,0.0019521965837071584,0.4065915438442257,0.2732206380115288,0.33235223413439124,0.4328043335569178,0.6496285526166664,2
